PH045607000,Number of Single Headed_Male,200
PH045608000,Number of Single Headed_Male,290
PH045610000,Number of Single Headed_Male,206
PH045615000,Number of Single Headed_Male,47
PH045616000,Number of Single Headed_Male,64
PH045617000,Number of Single Headed_Male,30
PH045618000,Number of Single Headed_Male,126
PH045619000,Number of Single Headed_Male,155
PH045620000,Number of Single Headed_Male,124
PH045621000,Number of Single Headed_Male,63
PH045622000,Number of Single Headed_Male,356
PH045623000,Number of Single Headed_Male,19
PH045624000,Number of Single Headed_Male,557
PH045625000,Number of Single Headed_Male,38
PH045627000,Number of Single Headed_Male,172
PH045628000,Number of Single Headed_Male,136
PH045629000,Number of Single Headed_Male,35
PH045630000,Number of Single Headed_Male,125
PH045631000,Number of Single Headed_Male,105
PH045632000,Number of Single Headed_Male,125
PH045633000,Number of Single Headed_Male,32
PH045634000,Number of Single Headed_Male,217
PH045635000,Number of Single Headed_Male,4
PH045636000,Number of Single Headed_Male,25
PH045637000,Number of Single Headed_Male,7
PH045638000,Number of Single Headed_Male,46
PH045639000,Number of Single Headed_Male,5
PH045640000,Number of Single Headed_Male,133
PH045641000,Number of Single Headed_Male,77
PH045642000,Number of Single Headed_Male,15
PH045644000,Number of Single Headed_Male,79
PH045645000,Number of Single Headed_Male,198
PH045646000,Number of Single Headed_Male,18
PH045647000,Number of Single Headed_Male,189
PH045648000,Number of Single Headed_Male,188
PH045649000,Number of Single Headed_Male,148
PH045801000,Number of Single Headed_Male,28
PH045802000,Number of Single Headed_Male,16
PH045803000,Number of Single Headed_Male,6
PH045804000,Number of Single Headed_Male,66
PH045805000,Number of Single Headed_Male,7
PH045806000,Number of Single Headed_Male,24
PH045807000,Number of Single Headed_Male,4
PH045808000,Number of Single Headed_Male,77
PH045809000,Number of Single Headed_Male,11
PH045810000,Number of Single Headed_Male,9
PH045811000,Number of Single Headed_Male,14
PH045812000,Number of Single Headed_Male,22
PH045813000,Number of Single Headed_Male,8
PH045814000,Number of Single Headed_Male,21
PH050501000,Number of Single Headed_Male,23
PH050502000,Number of Single Headed_Male,30
PH050503000,Number of Single Headed_Male,38
PH050504000,Number of Single Headed_Male,34
PH050505000,Number of Single Headed_Male,4
PH050506000,Number of Single Headed_Male,131
PH050507000,Number of Single Headed_Male,47
PH050508000,Number of Single Headed_Male,35
PH050509000,Number of Single Headed_Male,13
PH050510000,Number of Single Headed_Male,21
PH050511000,Number of Single Headed_Male,6
PH050512000,Number of Single Headed_Male,24
PH050513000,Number of Single Headed_Male,7
PH050514000,Number of Single Headed_Male,57
PH050515000,Number of Single Headed_Male,10
PH050516000,Number of Single Headed_Male,11
PH050517000,Number of Single Headed_Male,66
PH050518000,Number of Single Headed_Male,24
PH051601000,Number of Single Headed_Male,5
PH051602000,Number of Single Headed_Male,12
PH051603000,Number of Single Headed_Male,22
PH051604000,Number of Single Headed_Male,4
PH051605000,Number of Single Headed_Male,19
PH051606000,Number of Single Headed_Male,40
PH051607000,Number of Single Headed_Male,23
PH051608000,Number of Single Headed_Male,49
PH051609000,Number of Single Headed_Male,2
PH051610000,Number of Single Headed_Male,9
PH051611000,Number of Single Headed_Male,19
PH051612000,Number of Single Headed_Male,23
PH051701000,Number of Single Headed_Male,21
PH051702000,Number of Single Headed_Male,22
PH051703000,Number of Single Headed_Male,20
PH051704000,Number of Single Headed_Male,6
PH051705000,Number of Single Headed_Male,31
PH051706000,Number of Single Headed_Male,40
PH051707000,Number of Single Headed_Male,13
PH051708000,Number of Single Headed_Male,37
PH051709000,Number of Single Headed_Male,4
PH051710000,Number of Single Headed_Male,9
PH051711000,Number of Single Headed_Male,75
PH051712000,Number of Single Headed_Male,45
PH051713000,Number of Single Headed_Male,3
PH051714000,Number of Single Headed_Male,26
PH051715000,Number of Single Headed_Male,136
PH051716000,Number of Single Headed_Male,30
PH051717000,Number of Single Headed_Male,34
PH051718000,Number of Single Headed_Male,47
PH051719000,Number of Single Headed_Male,27
PH051720000,Number of Single Headed_Male,16
PH051721000,Number of Single Headed_Male,13
PH051722000,Number of Single Headed_Male,11
PH051723000,Number of Single Headed_Male,21
PH051724000,Number of Single Headed_Male,147
PH051725000,Number of Single Headed_Male,27
PH051726000,Number of Single Headed_Male,19
PH051727000,Number of Single Headed_Male,27
PH051728000,Number of Single Headed_Male,45
PH051729000,Number of Single Headed_Male,22
PH051730000,Number of Single Headed_Male,16
PH051731000,Number of Single Headed_Male,23
PH051732000,Number of Single Headed_Male,22
PH051733000,Number of Single Headed_Male,32
PH051734000,Number of Single Headed_Male,35
PH051735000,Number of Single Headed_Male,7
PH051736000,Number of Single Headed_Male,64
PH051737000,Number of Single Headed_Male,39
PH052001000,Number of Single Headed_Male,10
PH052002000,Number of Single Headed_Male,13
PH052003000,Number of Single Headed_Male,5
PH052004000,Number of Single Headed_Male,39
PH052005000,Number of Single Headed_Male,5
PH052006000,Number of Single Headed_Male,39
PH052007000,Number of Single Headed_Male,10
PH052008000,Number of Single Headed_Male,23
PH052009000,Number of Single Headed_Male,7
PH052010000,Number of Single Headed_Male,30
PH052011000,Number of Single Headed_Male,23
PH054101000,Number of Single Headed_Male,22
PH054102000,Number of Single Headed_Male,95
PH054103000,Number of Single Headed_Male,27
PH054104000,Number of Single Headed_Male,10
PH054105000,Number of Single Headed_Male,31
PH054106000,Number of Single Headed_Male,91
PH054107000,Number of Single Headed_Male,42
PH054108000,Number of Single Headed_Male,9
PH054109000,Number of Single Headed_Male,3
PH054110000,Number of Single Headed_Male,31
PH054111000,Number of Single Headed_Male,52
PH054112000,Number of Single Headed_Male,16
PH054113000,Number of Single Headed_Male,206
PH054114000,Number of Single Headed_Male,31
PH054115000,Number of Single Headed_Male,11
PH054116000,Number of Single Headed_Male,12
PH054117000,Number of Single Headed_Male,25
PH054118000,Number of Single Headed_Male,5
PH054119000,Number of Single Headed_Male,18
PH054120000,Number of Single Headed_Male,47
PH054121000,Number of Single Headed_Male,91
PH056202000,Number of Single Headed_Male,11
PH056203000,Number of Single Headed_Male,42
PH056204000,Number of Single Headed_Male,20
PH056205000,Number of Single Headed_Male,14
PH056206000,Number of Single Headed_Male,22
PH056207000,Number of Single Headed_Male,59
PH056208000,Number of Single Headed_Male,16
PH056209000,Number of Single Headed_Male,38
PH056210000,Number of Single Headed_Male,11
PH056211000,Number of Single Headed_Male,35
PH056212000,Number of Single Headed_Male,11
PH056213000,Number of Single Headed_Male,30
PH056214000,Number of Single Headed_Male,9
PH056215000,Number of Single Headed_Male,6
PH056216000,Number of Single Headed_Male,133
PH060401000,Number of Single Headed_Male,163
PH060402000,Number of Single Headed_Male,106
PH060403000,Number of Single Headed_Male,122
PH060404000,Number of Single Headed_Male,69
PH060405000,Number of Single Headed_Male,9
PH060406000,Number of Single Headed_Male,247
PH060407000,Number of Single Headed_Male,206
PH060408000,Number of Single Headed_Male,19
PH060409000,Number of Single Headed_Male,93
PH060410000,Number of Single Headed_Male,34
PH060411000,Number of Single Headed_Male,122
PH060412000,Number of Single Headed_Male,116
PH060413000,Number of Single Headed_Male,158
PH060414000,Number of Single Headed_Male,160
PH060415000,Number of Single Headed_Male,110
PH060416000,Number of Single Headed_Male,66
PH060417000,Number of Single Headed_Male,61
PH060601000,Number of Single Headed_Male,68
PH060602000,Number of Single Headed_Male,251
PH060603000,Number of Single Headed_Male,87
PH060604000,Number of Single Headed_Male,386
PH060605000,Number of Single Headed_Male,103
PH060606000,Number of Single Headed_Male,181
PH060607000,Number of Single Headed_Male,81
PH060608000,Number of Single Headed_Male,111
PH060609000,Number of Single Headed_Male,349
PH060610000,Number of Single Headed_Male,144
PH060611000,Number of Single Headed_Male,216
PH060612000,Number of Single Headed_Male,187
PH060613000,Number of Single Headed_Male,163
PH060614000,Number of Single Headed_Male,128
PH060615000,Number of Single Headed_Male,30
PH060616000,Number of Single Headed_Male,463
PH060617000,Number of Single Headed_Male,98
PH060618000,Number of Single Headed_Male,61
PH061901000,Number of Single Headed_Male,157
PH061902000,Number of Single Headed_Male,58
PH061903000,Number of Single Headed_Male,33
PH061904000,Number of Single Headed_Male,62
PH061905000,Number of Single Headed_Male,100
PH061906000,Number of Single Headed_Male,73
PH061907000,Number of Single Headed_Male,558
PH061908000,Number of Single Headed_Male,35
PH061909000,Number of Single Headed_Male,59
PH061910000,Number of Single Headed_Male,34
PH061911000,Number of Single Headed_Male,54
PH061912000,Number of Single Headed_Male,62
PH061913000,Number of Single Headed_Male,22
PH061914000,Number of Single Headed_Male,178
PH061915000,Number of Single Headed_Male,256
PH061916000,Number of Single Headed_Male,32
PH061917000,Number of Single Headed_Male,83
PH063001000,Number of Single Headed_Male,191
PH063002000,Number of Single Headed_Male,69
PH063003000,Number of Single Headed_Male,28
PH063004000,Number of Single Headed_Male,28
PH063005000,Number of Single Headed_Male,146
PH063006000,Number of Single Headed_Male,51
PH063007000,Number of Single Headed_Male,45
PH063008000,Number of Single Headed_Male,196
PH063009000,Number of Single Headed_Male,21
PH063010000,Number of Single Headed_Male,58
PH063012000,Number of Single Headed_Male,102
PH063013000,Number of Single Headed_Male,139
PH063014000,Number of Single Headed_Male,255
PH063015000,Number of Single Headed_Male,45
PH063016000,Number of Single Headed_Male,140
PH063017000,Number of Single Headed_Male,83
PH063018000,Number of Single Headed_Male,174
PH063019000,Number of Single Headed_Male,135
PH063020000,Number of Single Headed_Male,62
PH063021000,Number of Single Headed_Male,82
PH063022000,Number of Single Headed_Male,1519
PH063023000,Number of Single Headed_Male,107
PH063025000,Number of Single Headed_Male,153
PH063026000,Number of Single Headed_Male,54
PH063027000,Number of Single Headed_Male,225
PH063028000,Number of Single Headed_Male,110
PH063029000,Number of Single Headed_Male,84
PH063030000,Number of Single Headed_Male,71
PH063031000,Number of Single Headed_Male,78
PH063032000,Number of Single Headed_Male,47
PH063034000,Number of Single Headed_Male,155
PH063035000,Number of Single Headed_Male,241
PH063036000,Number of Single Headed_Male,124
PH063037000,Number of Single Headed_Male,213
PH063038000,Number of Single Headed_Male,130
PH063039000,Number of Single Headed_Male,103
PH063040000,Number of Single Headed_Male,71
PH063041000,Number of Single Headed_Male,61
PH063042000,Number of Single Headed_Male,30
PH063043000,Number of Single Headed_Male,193
PH063044000,Number of Single Headed_Male,185
PH063045000,Number of Single Headed_Male,160
PH063046000,Number of Single Headed_Male,52
PH063047000,Number of Single Headed_Male,33
PH067901000,Number of Single Headed_Male,22
PH067902000,Number of Single Headed_Male,69
PH067903000,Number of Single Headed_Male,65
PH067904000,Number of Single Headed_Male,23
PH067905000,Number of Single Headed_Male,85
PH071201000,Number of Single Headed_Male,10
PH071202000,Number of Single Headed_Male,58
PH071203000,Number of Single Headed_Male,41
PH071204000,Number of Single Headed_Male,9
PH071205000,Number of Single Headed_Male,13
PH071206000,Number of Single Headed_Male,14
PH071207000,Number of Single Headed_Male,8
PH071208000,Number of Single Headed_Male,10
PH071209000,Number of Single Headed_Male,30
PH071210000,Number of Single Headed_Male,27
PH071211000,Number of Single Headed_Male,82
PH071212000,Number of Single Headed_Male,42
PH071213000,Number of Single Headed_Male,19
PH071214000,Number of Single Headed_Male,26
PH071215000,Number of Single Headed_Male,2
PH071216000,Number of Single Headed_Male,11
PH071217000,Number of Single Headed_Male,15
PH071218000,Number of Single Headed_Male,14
PH071219000,Number of Single Headed_Male,41
PH071220000,Number of Single Headed_Male,17
PH071221000,Number of Single Headed_Male,14
PH071222000,Number of Single Headed_Male,55
PH071223000,Number of Single Headed_Male,77
PH071224000,Number of Single Headed_Male,68
PH071225000,Number of Single Headed_Male,62
PH071226000,Number of Single Headed_Male,29
PH071227000,Number of Single Headed_Male,10
PH071228000,Number of Single Headed_Male,11
PH071229000,Number of Single Headed_Male,22
PH071230000,Number of Single Headed_Male,92
PH071231000,Number of Single Headed_Male,36
PH071232000,Number of Single Headed_Male,7
PH071233000,Number of Single Headed_Male,35
PH071234000,Number of Single Headed_Male,31
PH071235000,Number of Single Headed_Male,63
PH071236000,Number of Single Headed_Male,73
PH071237000,Number of Single Headed_Male,9
PH071238000,Number of Single Headed_Male,14
PH071239000,Number of Single Headed_Male,14
PH071240000,Number of Single Headed_Male,30
PH071241000,Number of Single Headed_Male,19
PH071242000,Number of Single Headed_Male,35
PH071243000,Number of Single Headed_Male,61
PH071244000,Number of Single Headed_Male,48
PH071245000,Number of Single Headed_Male,140
PH071246000,Number of Single Headed_Male,145
PH071247000,Number of Single Headed_Male,16
PH071248000,Number of Single Headed_Male,218
PH072201000,Number of Single Headed_Male,11
PH072202000,Number of Single Headed_Male,19
PH072203000,Number of Single Headed_Male,82
PH072204000,Number of Single Headed_Male,32
PH072205000,Number of Single Headed_Male,53
PH072206000,Number of Single Headed_Male,174
PH072207000,Number of Single Headed_Male,78
PH072208000,Number of Single Headed_Male,271
PH072209000,Number of Single Headed_Male,98
PH072210000,Number of Single Headed_Male,115
PH072211000,Number of Single Headed_Male,102
PH072212000,Number of Single Headed_Male,25
PH072213000,Number of Single Headed_Male,77
PH072214000,Number of Single Headed_Male,138
PH072215000,Number of Single Headed_Male,66
PH072216000,Number of Single Headed_Male,58
PH072217000,Number of Single Headed_Male,611
PH072218000,Number of Single Headed_Male,124
PH072219000,Number of Single Headed_Male,82
PH072220000,Number of Single Headed_Male,83
PH072221000,Number of Single Headed_Male,149
PH072222000,Number of Single Headed_Male,124
PH072223000,Number of Single Headed_Male,168
PH072224000,Number of Single Headed_Male,39
PH072225000,Number of Single Headed_Male,29
PH072226000,Number of Single Headed_Male,1044
PH072227000,Number of Single Headed_Male,460
PH072228000,Number of Single Headed_Male,316
PH072229000,Number of Single Headed_Male,24
PH072230000,Number of Single Headed_Male,680
PH072231000,Number of Single Headed_Male,376
PH072232000,Number of Single Headed_Male,145
PH072233000,Number of Single Headed_Male,44
PH072234000,Number of Single Headed_Male,228
PH072235000,Number of Single Headed_Male,46
PH072236000,Number of Single Headed_Male,31
PH072237000,Number of Single Headed_Male,70
PH072238000,Number of Single Headed_Male,174
PH072239000,Number of Single Headed_Male,20
PH072240000,Number of Single Headed_Male,21
PH072241000,Number of Single Headed_Male,165
PH072242000,Number of Single Headed_Male,73
PH072243000,Number of Single Headed_Male,58
PH072244000,Number of Single Headed_Male,72
PH072245000,Number of Single Headed_Male,19
PH072246000,Number of Single Headed_Male,127
PH072247000,Number of Single Headed_Male,87
PH072248000,Number of Single Headed_Male,48
PH072249000,Number of Single Headed_Male,41
PH072250000,Number of Single Headed_Male,754
PH072251000,Number of Single Headed_Male,342
PH072252000,Number of Single Headed_Male,185
PH072253000,Number of Single Headed_Male,142
PH076101000,Number of Single Headed_Male,10
PH076102000,Number of Single Headed_Male,60
PH076103000,Number of Single Headed_Male,33
PH076104000,Number of Single Headed_Male,38
PH076105000,Number of Single Headed_Male,16
PH076106000,Number of Single Headed_Male,77
PH082601000,Number of Single Headed_Male,23
PH082602000,Number of Single Headed_Male,13
PH082603000,Number of Single Headed_Male,9
PH082604000,Number of Single Headed_Male,53
PH082605000,Number of Single Headed_Male,27
PH082606000,Number of Single Headed_Male,27
PH082607000,Number of Single Headed_Male,16
PH082608000,Number of Single Headed_Male,21
PH082609000,Number of Single Headed_Male,64
PH082610000,Number of Single Headed_Male,13
PH082611000,Number of Single Headed_Male,7
PH082612000,Number of Single Headed_Male,25
PH082613000,Number of Single Headed_Male,18
PH082614000,Number of Single Headed_Male,4
PH082615000,Number of Single Headed_Male,41
PH082616000,Number of Single Headed_Male,12
PH082617000,Number of Single Headed_Male,44
PH082618000,Number of Single Headed_Male,9
PH082619000,Number of Single Headed_Male,29
PH082620000,Number of Single Headed_Male,19
PH082621000,Number of Single Headed_Male,19
PH082622000,Number of Single Headed_Male,17
PH082623000,Number of Single Headed_Male,23
PH083701000,Number of Single Headed_Male,55
PH083702000,Number of Single Headed_Male,114
PH083703000,Number of Single Headed_Male,25
PH083705000,Number of Single Headed_Male,75
PH083706000,Number of Single Headed_Male,56
PH083707000,Number of Single Headed_Male,27
PH083708000,Number of Single Headed_Male,129
PH083710000,Number of Single Headed_Male,57
PH083713000,Number of Single Headed_Male,18
PH083714000,Number of Single Headed_Male,157
PH083715000,Number of Single Headed_Male,57
PH083717000,Number of Single Headed_Male,37
PH083718000,Number of Single Headed_Male,81
PH083719000,Number of Single Headed_Male,39
PH083720000,Number of Single Headed_Male,8
PH083721000,Number of Single Headed_Male,13
PH083722000,Number of Single Headed_Male,25
PH083723000,Number of Single Headed_Male,69
PH083724000,Number of Single Headed_Male,31
PH083725000,Number of Single Headed_Male,59
PH083726000,Number of Single Headed_Male,82
PH083728000,Number of Single Headed_Male,17
PH083729000,Number of Single Headed_Male,24
PH083730000,Number of Single Headed_Male,50
PH083731000,Number of Single Headed_Male,36
PH083733000,Number of Single Headed_Male,17
PH083734000,Number of Single Headed_Male,16
PH083735000,Number of Single Headed_Male,22
PH083736000,Number of Single Headed_Male,13
PH083738000,Number of Single Headed_Male,101
PH083739000,Number of Single Headed_Male,76
PH083740000,Number of Single Headed_Male,38
PH083741000,Number of Single Headed_Male,28
PH083742000,Number of Single Headed_Male,64
PH083743000,Number of Single Headed_Male,73
PH083744000,Number of Single Headed_Male,22
PH083745000,Number of Single Headed_Male,26
PH083746000,Number of Single Headed_Male,23
PH083747000,Number of Single Headed_Male,136
PH083748000,Number of Single Headed_Male,147
PH083749000,Number of Single Headed_Male,35
PH083750000,Number of Single Headed_Male,6
PH083751000,Number of Single Headed_Male,11
PH084801000,Number of Single Headed_Male,15
PH084802000,Number of Single Headed_Male,7
PH084803000,Number of Single Headed_Male,50
PH084804000,Number of Single Headed_Male,50
PH084805000,Number of Single Headed_Male,112
PH084806000,Number of Single Headed_Male,7
PH084807000,Number of Single Headed_Male,22
PH084808000,Number of Single Headed_Male,144
PH084809000,Number of Single Headed_Male,21
PH084810000,Number of Single Headed_Male,15
PH084811000,Number of Single Headed_Male,19
PH084812000,Number of Single Headed_Male,76
PH084813000,Number of Single Headed_Male,183
PH084814000,Number of Single Headed_Male,37
PH084815000,Number of Single Headed_Male,20
PH084816000,Number of Single Headed_Male,10
PH084817000,Number of Single Headed_Male,8
PH084818000,Number of Single Headed_Male,9
PH084819000,Number of Single Headed_Male,15
PH084820000,Number of Single Headed_Male,32
PH084821000,Number of Single Headed_Male,5
PH084822000,Number of Single Headed_Male,11
PH084823000,Number of Single Headed_Male,14
PH084824000,Number of Single Headed_Male,19
PH086001000,Number of Single Headed_Male,6
PH086002000,Number of Single Headed_Male,62
PH086003000,Number of Single Headed_Male,328
PH086004000,Number of Single Headed_Male,8
PH086005000,Number of Single Headed_Male,94
PH086006000,Number of Single Headed_Male,64
PH086007000,Number of Single Headed_Male,53
PH086008000,Number of Single Headed_Male,6
PH086009000,Number of Single Headed_Male,96
PH086010000,Number of Single Headed_Male,20
PH086011000,Number of Single Headed_Male,4
PH086012000,Number of Single Headed_Male,5
PH086013000,Number of Single Headed_Male,12
PH086014000,Number of Single Headed_Male,7
PH086015000,Number of Single Headed_Male,16
PH086016000,Number of Single Headed_Male,134
PH086017000,Number of Single Headed_Male,23
PH086018000,Number of Single Headed_Male,6
PH086019000,Number of Single Headed_Male,13
PH086020000,Number of Single Headed_Male,29
PH086021000,Number of Single Headed_Male,128
PH086022000,Number of Single Headed_Male,39
PH086023000,Number of Single Headed_Male,17
PH086024000,Number of Single Headed_Male,7
PH086025000,Number of Single Headed_Male,14
PH086026000,Number of Single Headed_Male,5
PH086401000,Number of Single Headed_Male,2
PH086402000,Number of Single Headed_Male,16
PH086403000,Number of Single Headed_Male,22
PH086404000,Number of Single Headed_Male,5
PH086405000,Number of Single Headed_Male,35
PH086406000,Number of Single Headed_Male,48
PH086407000,Number of Single Headed_Male,86
PH086408000,Number of Single Headed_Male,9
PH086409000,Number of Single Headed_Male,15
PH086410000,Number of Single Headed_Male,3
PH086411000,Number of Single Headed_Male,12
PH086412000,Number of Single Headed_Male,23
PH086413000,Number of Single Headed_Male,46
PH086414000,Number of Single Headed_Male,26
PH086415000,Number of Single Headed_Male,10
PH086416000,Number of Single Headed_Male,6
PH086417000,Number of Single Headed_Male,55
PH086418000,Number of Single Headed_Male,13
PH086419000,Number of Single Headed_Male,3
PH087801000,Number of Single Headed_Male,5
PH087802000,Number of Single Headed_Male,13
PH087803000,Number of Single Headed_Male,7
PH087804000,Number of Single Headed_Male,29
PH087805000,Number of Single Headed_Male,39
PH087806000,Number of Single Headed_Male,254
PH087807000,Number of Single Headed_Male,0
PH087808000,Number of Single Headed_Male,49
PH097201000,Number of Single Headed_Male,126
PH097202000,Number of Single Headed_Male,274
PH097203000,Number of Single Headed_Male,88
PH097204000,Number of Single Headed_Male,15
PH097205000,Number of Single Headed_Male,79
PH097206000,Number of Single Headed_Male,83
PH097207000,Number of Single Headed_Male,157
PH097208000,Number of Single Headed_Male,7
PH097209000,Number of Single Headed_Male,109
PH097210000,Number of Single Headed_Male,52
PH097211000,Number of Single Headed_Male,102
PH097212000,Number of Single Headed_Male,21
PH097213000,Number of Single Headed_Male,132
PH097214000,Number of Single Headed_Male,45
PH097215000,Number of Single Headed_Male,49
PH097216000,Number of Single Headed_Male,85
PH097217000,Number of Single Headed_Male,14
PH097218000,Number of Single Headed_Male,195
PH097219000,Number of Single Headed_Male,40
PH097220000,Number of Single Headed_Male,24
PH097221000,Number of Single Headed_Male,73
PH097222000,Number of Single Headed_Male,24
PH097223000,Number of Single Headed_Male,51
PH097224000,Number of Single Headed_Male,30
PH097225000,Number of Single Headed_Male,33
PH097226000,Number of Single Headed_Male,69
PH097227000,Number of Single Headed_Male,33
PH097302000,Number of Single Headed_Male,44
PH097303000,Number of Single Headed_Male,63
PH097305000,Number of Single Headed_Male,37
PH097306000,Number of Single Headed_Male,38
PH097307000,Number of Single Headed_Male,25
PH097308000,Number of Single Headed_Male,58
PH097311000,Number of Single Headed_Male,47
PH097312000,Number of Single Headed_Male,31
PH097313000,Number of Single Headed_Male,31
PH097315000,Number of Single Headed_Male,68
PH097317000,Number of Single Headed_Male,36
PH097318000,Number of Single Headed_Male,34
PH097319000,Number of Single Headed_Male,58
PH097322000,Number of Single Headed_Male,132
PH097323000,Number of Single Headed_Male,48
PH097324000,Number of Single Headed_Male,21
PH097325000,Number of Single Headed_Male,34
PH097327000,Number of Single Headed_Male,28
PH097328000,Number of Single Headed_Male,69
PH097330000,Number of Single Headed_Male,45
PH097332000,Number of Single Headed_Male,891
PH097333000,Number of Single Headed_Male,37
PH097337000,Number of Single Headed_Male,8
PH097338000,Number of Single Headed_Male,40
PH097340000,Number of Single Headed_Male,7
PH097341000,Number of Single Headed_Male,23
PH097343000,Number of Single Headed_Male,23
PH097344000,Number of Single Headed_Male,42
PH098301000,Number of Single Headed_Male,55
PH098302000,Number of Single Headed_Male,39
PH098303000,Number of Single Headed_Male,35
PH098304000,Number of Single Headed_Male,24
PH098305000,Number of Single Headed_Male,130
PH098306000,Number of Single Headed_Male,49
PH098307000,Number of Single Headed_Male,26
PH098308000,Number of Single Headed_Male,37
PH098309000,Number of Single Headed_Male,34
PH098310000,Number of Single Headed_Male,29
PH098311000,Number of Single Headed_Male,25
PH098312000,Number of Single Headed_Male,23
PH098313000,Number of Single Headed_Male,60
PH098314000,Number of Single Headed_Male,16
PH098315000,Number of Single Headed_Male,90
PH098316000,Number of Single Headed_Male,118
PH099701000,Number of Single Headed_Male,115
PH101301000,Number of Single Headed_Male,53
PH101302000,Number of Single Headed_Male,34
PH101303000,Number of Single Headed_Male,30
PH101304000,Number of Single Headed_Male,69
PH101305000,Number of Single Headed_Male,68
PH101306000,Number of Single Headed_Male,57
PH101307000,Number of Single Headed_Male,50
PH101308000,Number of Single Headed_Male,56
PH101309000,Number of Single Headed_Male,67
PH101310000,Number of Single Headed_Male,83
PH101311000,Number of Single Headed_Male,36
PH101312000,Number of Single Headed_Male,540
PH101313000,Number of Single Headed_Male,37
PH101314000,Number of Single Headed_Male,119
PH101315000,Number of Single Headed_Male,97
PH101316000,Number of Single Headed_Male,59
PH101317000,Number of Single Headed_Male,123
PH101318000,Number of Single Headed_Male,90
PH101319000,Number of Single Headed_Male,28
PH101320000,Number of Single Headed_Male,149
PH101321000,Number of Single Headed_Male,372
PH101322000,Number of Single Headed_Male,52
PH101801000,Number of Single Headed_Male,42
PH101802000,Number of Single Headed_Male,14
PH101803000,Number of Single Headed_Male,13
PH101804000,Number of Single Headed_Male,27
PH101805000,Number of Single Headed_Male,25
PH103501000,Number of Single Headed_Male,26
PH103502000,Number of Single Headed_Male,64
PH103503000,Number of Single Headed_Male,40
PH103504000,Number of Single Headed_Male,510
PH103505000,Number of Single Headed_Male,81
PH103506000,Number of Single Headed_Male,105
PH103507000,Number of Single Headed_Male,35
PH103508000,Number of Single Headed_Male,27
PH103509000,Number of Single Headed_Male,78
PH103510000,Number of Single Headed_Male,18
PH103511000,Number of Single Headed_Male,15
PH103512000,Number of Single Headed_Male,40
PH103513000,Number of Single Headed_Male,12
PH103514000,Number of Single Headed_Male,33
PH103515000,Number of Single Headed_Male,21
PH103516000,Number of Single Headed_Male,42
PH103517000,Number of Single Headed_Male,35
PH103518000,Number of Single Headed_Male,54
PH103519000,Number of Single Headed_Male,32
PH103520000,Number of Single Headed_Male,14
PH103521000,Number of Single Headed_Male,20
PH103522000,Number of Single Headed_Male,54
PH103523000,Number of Single Headed_Male,22
PH104201000,Number of Single Headed_Male,27
PH104202000,Number of Single Headed_Male,38
PH104203000,Number of Single Headed_Male,34
PH104204000,Number of Single Headed_Male,31
PH104205000,Number of Single Headed_Male,46
PH104206000,Number of Single Headed_Male,4
PH104207000,Number of Single Headed_Male,28
PH104208000,Number of Single Headed_Male,36
PH104209000,Number of Single Headed_Male,203
PH104210000,Number of Single Headed_Male,256
PH104211000,Number of Single Headed_Male,11
PH104212000,Number of Single Headed_Male,104
PH104213000,Number of Single Headed_Male,25
PH104214000,Number of Single Headed_Male,24
PH104215000,Number of Single Headed_Male,165
PH104216000,Number of Single Headed_Male,31
PH104217000,Number of Single Headed_Male,6
PH104301000,Number of Single Headed_Male,57
PH104302000,Number of Single Headed_Male,132
PH104303000,Number of Single Headed_Male,16
PH104304000,Number of Single Headed_Male,23
PH104305000,Number of Single Headed_Male,557
PH104306000,Number of Single Headed_Male,65
PH104307000,Number of Single Headed_Male,79
PH104308000,Number of Single Headed_Male,311
PH104309000,Number of Single Headed_Male,31
PH104310000,Number of Single Headed_Male,101
PH104311000,Number of Single Headed_Male,58
PH104312000,Number of Single Headed_Male,11
PH104313000,Number of Single Headed_Male,44
PH104314000,Number of Single Headed_Male,45
PH104315000,Number of Single Headed_Male,23
PH104316000,Number of Single Headed_Male,19
PH104317000,Number of Single Headed_Male,233
PH104318000,Number of Single Headed_Male,33
PH104319000,Number of Single Headed_Male,42
PH104320000,Number of Single Headed_Male,43
PH104321000,Number of Single Headed_Male,52
PH104322000,Number of Single Headed_Male,38
PH104323000,Number of Single Headed_Male,16
PH104324000,Number of Single Headed_Male,81
PH104325000,Number of Single Headed_Male,37
PH104326000,Number of Single Headed_Male,25
PH112301000,Number of Single Headed_Male,18
PH112303000,Number of Single Headed_Male,20
PH112305000,Number of Single Headed_Male,29
PH112314000,Number of Single Headed_Male,14
PH112315000,Number of Single Headed_Male,34
PH112317000,Number of Single Headed_Male,59
PH112318000,Number of Single Headed_Male,25
PH112319000,Number of Single Headed_Male,67
PH112322000,Number of Single Headed_Male,20
PH112323000,Number of Single Headed_Male,9
PH112324000,Number of Single Headed_Male,13
PH112401000,Number of Single Headed_Male,39
PH112402000,Number of Single Headed_Male,487
PH112403000,Number of Single Headed_Male,93
PH112404000,Number of Single Headed_Male,73
PH112406000,Number of Single Headed_Male,54
PH112407000,Number of Single Headed_Male,17
PH112408000,Number of Single Headed_Male,35
PH112410000,Number of Single Headed_Male,50
