AttributeID,AttributeDesc,Industry
1561,Coverage (%) - All Social Insurance -rural,
1562,Coverage (%) - All Social Insurance -urban,
1563,Coverage (%) - Cash Transfer,
1564,Coverage (%) - Cash Transfer (preT),
1565,Coverage (%) - Cash Transfer -rural,
1566,Coverage (%) - Cash Transfer -urban,
1567,Coverage (%) - Domestic Private Transfers,
1568,Coverage (%) - Domestic Private Transfers (preT),
1569,Coverage (%) - Domestic Private Transfers -rural,
1570,Coverage (%) - Domestic Private Transfers -urban,
1571,Coverage (%) - In-Kind,
1572,Coverage (%) - In-Kind (preT),
1573,Coverage (%) - In-Kind -rural,
1574,Coverage (%) - In-Kind -urban,
1575,Coverage (%) - International Private Transfers,
1576,Coverage (%) - International Private Transfers (preT),
1577,Coverage (%) - International Private Transfers -rural,
1578,Coverage (%) - International Private Transfers -urban,
1579,Coverage (%) - Other Social Insurance,
1580,Coverage (%) - Other Social Insurance (preT),
1581,Coverage (%) - Other Social Insurance -rural,
1582,Coverage (%) - Other Social Insurance -urban,
1583,Coverage (%) - Public Works,
1584,Coverage (%) - Public Works (preT),
1585,Coverage (%) - Public Works -rural,
1586,Coverage (%) - Public Works -urban,
1587,Coverage (%) - School Feeding -rural,
1588,Coverage (%) - School Feeding -urban,
1589,Coverage (%) - Social Pensions -rural,
1590,Coverage (%) - Social Pensions -urban,
1591,Coverage (%) -All Social Protection and Labor (preT),
1592,Coverage (%) -All Social Protection and Labor -rural,
1593,Coverage (%) -All Social Protection and Labor -urban,
1594,Coverage in 1st quintile (poorest) (%) - Active Labor Market -rural,
1595,Coverage in 1st quintile (poorest) (%) - Active Labor Market -urban,
1596,Coverage in 1st quintile (poorest) (%) - All Social Assistance (preT),
1597,Coverage in 1st quintile (poorest) (%) - All Social Assistance -rural,
1598,Coverage in 1st quintile (poorest) (%) - All Social Assistance -urban,
1599,Coverage in 1st quintile (poorest) (%) - All Social Insurance (preT),
1600,Coverage in 1st quintile (poorest) (%) - All Social Insurance -rural,
1601,Coverage in 1st quintile (poorest) (%) - All Social Insurance -urban,
1602,Coverage in 1st quintile (poorest) (%) - Cash Transfer,
1603,Coverage in 1st quintile (poorest) (%) - Cash Transfer (preT),
1604,Coverage in 1st quintile (poorest) (%) - Cash Transfer -rural,
1605,Coverage in 1st quintile (poorest) (%) - Cash Transfer -urban,
1606,Coverage in 1st quintile (poorest) (%) - Domestic Private Transfers,
1607,Coverage in 1st quintile (poorest) (%) - Domestic Private Transfers (preT),
1608,Coverage in 1st quintile (poorest) (%) - Domestic Private Transfers -rural,
1609,Coverage in 1st quintile (poorest) (%) - Domestic Private Transfers -urban,
1610,Coverage in 1st quintile (poorest) (%) - In-Kind,
1611,Coverage in 1st quintile (poorest) (%) - In-Kind (preT),
1612,Coverage in 1st quintile (poorest) (%) - In-Kind -rural,
1613,Coverage in 1st quintile (poorest) (%) - In-Kind -urban,
1614,Coverage in 1st quintile (poorest) (%) - International Private Transfers,
1615,Coverage in 1st quintile (poorest) (%) - International Private Transfers (preT),
1616,Coverage in 1st quintile (poorest) (%) - International Private Transfers -rural,
1617,Coverage in 1st quintile (poorest) (%) - International Private Transfers -urban,
1618,Coverage in 1st quintile (poorest) (%) - Other Social Insurance,
1619,Coverage in 1st quintile (poorest) (%) - Other Social Insurance (preT),
1620,Coverage in 1st quintile (poorest) (%) - Other Social Insurance -rural,
1621,Coverage in 1st quintile (poorest) (%) - Other Social Insurance -urban,
1622,Coverage in 1st quintile (poorest) (%) - Public Works,
1623,Coverage in 1st quintile (poorest) (%) - Public Works (preT),
1624,Coverage in 1st quintile (poorest) (%) - Public Works -rural,
1625,Coverage in 1st quintile (poorest) (%) - Public Works -urban,
1626,Coverage in 1st quintile (poorest) (%) - School Feeding -rural,
1627,Coverage in 1st quintile (poorest) (%) - School Feeding -urban,
1628,Coverage in 1st quintile (poorest) (%) - Social Pensions -rural,
1629,Coverage in 1st quintile (poorest) (%) - Social Pensions -urban,
1630,Coverage in 1st quintile (poorest) (%) -All Social Protection and Labor,
1631,Coverage in 1st quintile (poorest) (%) -All Social Protection and Labor (preT),
1632,Coverage in 1st quintile (poorest) (%) -All Social Protection and Labor -rural,
1633,Coverage in 1st quintile (poorest) (%) -All Social Protection and Labor -urban,
1634,Coverage in 2nd quintile (%) - Active Labor Market -rural,
1635,Coverage in 2nd quintile (%) - Active Labor Market -urban,
1636,Coverage in 2nd quintile (%) - All Social Assistance (preT),
1637,Coverage in 2nd quintile (%) - All Social Assistance -rural,
1638,Coverage in 2nd quintile (%) - All Social Assistance -urban,
1639,Coverage in 2nd quintile (%) - All Social Insurance (preT),
1640,Coverage in 2nd quintile (%) - All Social Insurance -rural,
1641,Coverage in 2nd quintile (%) - All Social Insurance -urban,
1642,Coverage in 2nd quintile (%) - Cash Transfer,
1643,Coverage in 2nd quintile (%) - Cash Transfer (preT),
1644,Coverage in 2nd quintile (%) - Cash Transfer -rural,
1645,Coverage in 2nd quintile (%) - Cash Transfer -urban,
1646,Coverage in 2nd quintile (%) - Domestic Private Transfers,
1647,Coverage in 2nd quintile (%) - Domestic Private Transfers (preT),
1648,Coverage in 2nd quintile (%) - Domestic Private Transfers -rural,
1649,Coverage in 2nd quintile (%) - Domestic Private Transfers -urban,
1650,Coverage in 2nd quintile (%) - In-Kind,
1651,Coverage in 2nd quintile (%) - In-Kind (preT),
1652,Coverage in 2nd quintile (%) - In-Kind -rural,
1653,Coverage in 2nd quintile (%) - In-Kind -urban,
1654,Coverage in 2nd quintile (%) - International Private Transfers,
1655,Coverage in 2nd quintile (%) - International Private Transfers (preT),
1656,Coverage in 2nd quintile (%) - International Private Transfers -rural,
1657,Coverage in 2nd quintile (%) - International Private Transfers -urban,
1658,Coverage in 2nd quintile (%) - Other Social Insurance,
1659,Coverage in 2nd quintile (%) - Other Social Insurance (preT),
1660,Coverage in 2nd quintile (%) - Other Social Insurance -rural,
1661,Coverage in 2nd quintile (%) - Other Social Insurance -urban,
1662,Coverage in 2nd quintile (%) - Public Works,
1663,Coverage in 2nd quintile (%) - Public Works (preT),
1664,Coverage in 2nd quintile (%) - Public Works -rural,
1665,Coverage in 2nd quintile (%) - Public Works -urban,
1666,Coverage in 2nd quintile (%) - School Feeding -rural,
1667,Coverage in 2nd quintile (%) - School Feeding -urban,
1668,Coverage in 2nd quintile (%) - Social Pensions -rural,
1669,Coverage in 2nd quintile (%) - Social Pensions -urban,
1670,Coverage in 2nd quintile (%) -All Social Protection and Labor,
1671,Coverage in 2nd quintile (%) -All Social Protection and Labor (preT),
1672,Coverage in 2nd quintile (%) -All Social Protection and Labor -rural,
1673,Coverage in 2nd quintile (%) -All Social Protection and Labor -urban,
1674,Coverage in 3rd quintile (%) - Active Labor Market -rural,
1675,Coverage in 3rd quintile (%) - Active Labor Market -urban,
1676,Coverage in 3rd quintile (%) - All Social Assistance (preT),
1677,Coverage in 3rd quintile (%) - All Social Assistance -rural,
1678,Coverage in 3rd quintile (%) - All Social Assistance -urban,
1679,Coverage in 3rd quintile (%) - All Social Insurance (preT),
1680,Coverage in 3rd quintile (%) - All Social Insurance -rural,
1681,Coverage in 3rd quintile (%) - All Social Insurance -urban,
1682,Coverage in 3rd quintile (%) - Cash Transfer,
1683,Coverage in 3rd quintile (%) - Cash Transfer (preT),
1684,Coverage in 3rd quintile (%) - Cash Transfer -rural,
1685,Coverage in 3rd quintile (%) - Cash Transfer -urban,
1686,Coverage in 3rd quintile (%) - Domestic Private Transfers,
1687,Coverage in 3rd quintile (%) - Domestic Private Transfers (preT),
1688,Coverage in 3rd quintile (%) - Domestic Private Transfers -rural,
1689,Coverage in 3rd quintile (%) - Domestic Private Transfers -urban,
1690,Coverage in 3rd quintile (%) - In-Kind,
1691,Coverage in 3rd quintile (%) - In-Kind (preT),
1692,Coverage in 3rd quintile (%) - In-Kind -rural,
1693,Coverage in 3rd quintile (%) - In-Kind -urban,
1694,Coverage in 3rd quintile (%) - International Private Transfers,
1695,Coverage in 3rd quintile (%) - International Private Transfers (preT),
1696,Coverage in 3rd quintile (%) - International Private Transfers -rural,
1697,Coverage in 3rd quintile (%) - International Private Transfers -urban,
1698,Coverage in 3rd quintile (%) - Other Social Insurance,
1699,Coverage in 3rd quintile (%) - Other Social Insurance (preT),
1700,Coverage in 3rd quintile (%) - Other Social Insurance -rural,
1701,Coverage in 3rd quintile (%) - Other Social Insurance -urban,
1702,Coverage in 3rd quintile (%) - Public Works,
1703,Coverage in 3rd quintile (%) - Public Works (preT),
1704,Coverage in 3rd quintile (%) - Public Works -rural,
1705,Coverage in 3rd quintile (%) - Public Works -urban,
1706,Coverage in 3rd quintile (%) - School Feeding -rural,
1707,Coverage in 3rd quintile (%) - School Feeding -urban,
1708,Coverage in 3rd quintile (%) - Social Pensions -rural,
1709,Coverage in 3rd quintile (%) - Social Pensions -urban,
1710,Coverage in 3rd quintile (%) -All Social Protection and Labor,
1711,Coverage in 3rd quintile (%) -All Social Protection and Labor (preT),
1712,Coverage in 3rd quintile (%) -All Social Protection and Labor -rural,
1713,Coverage in 3rd quintile (%) -All Social Protection and Labor -urban,
1714,Coverage in 4th quintile (%) - Active Labor Market -rural,
1715,Coverage in 4th quintile (%) - Active Labor Market -urban,
1716,Coverage in 4th quintile (%) - All Social Assistance (preT),
1717,Coverage in 4th quintile (%) - All Social Assistance -rural,
1718,Coverage in 4th quintile (%) - All Social Assistance -urban,
1719,Coverage in 4th quintile (%) - All Social Insurance (preT),
1720,Coverage in 4th quintile (%) - All Social Insurance -rural,
1721,Coverage in 4th quintile (%) - All Social Insurance -urban,
1722,Coverage in 4th quintile (%) - Cash Transfer,
1723,Coverage in 4th quintile (%) - Cash Transfer (preT),
1724,Coverage in 4th quintile (%) - Cash Transfer -rural,
1725,Coverage in 4th quintile (%) - Cash Transfer -urban,
1726,Coverage in 4th quintile (%) - Domestic Private Transfers,
1727,Coverage in 4th quintile (%) - Domestic Private Transfers (preT),
1728,Coverage in 4th quintile (%) - Domestic Private Transfers -rural,
1729,Coverage in 4th quintile (%) - Domestic Private Transfers -urban,
1730,Coverage in 4th quintile (%) - In-Kind,
1731,Coverage in 4th quintile (%) - In-Kind (preT),
1732,Coverage in 4th quintile (%) - In-Kind -rural,
1733,Coverage in 4th quintile (%) - In-Kind -urban,
1734,Coverage in 4th quintile (%) - International Private Transfers,
1735,Coverage in 4th quintile (%) - International Private Transfers (preT),
1736,Coverage in 4th quintile (%) - International Private Transfers -rural,
1737,Coverage in 4th quintile (%) - International Private Transfers -urban,
1738,Coverage in 4th quintile (%) - Other Social Insurance,
1739,Coverage in 4th quintile (%) - Other Social Insurance (preT),
1740,Coverage in 4th quintile (%) - Other Social Insurance -rural,
1741,Coverage in 4th quintile (%) - Other Social Insurance -urban,
1742,Coverage in 4th quintile (%) - Public Works,
1743,Coverage in 4th quintile (%) - Public Works (preT),
1744,Coverage in 4th quintile (%) - Public Works -rural,
1745,Coverage in 4th quintile (%) - Public Works -urban,
1746,Coverage in 4th quintile (%) - School Feeding -rural,
1747,Coverage in 4th quintile (%) - School Feeding -urban,
1748,Coverage in 4th quintile (%) - Social Pensions -rural,
1749,Coverage in 4th quintile (%) - Social Pensions -urban,
1750,Coverage in 4th quintile (%) -All Social Protection and Labor,
1751,Coverage in 4th quintile (%) -All Social Protection and Labor (preT),
1752,Coverage in 4th quintile (%) -All Social Protection and Labor -rural,
1753,Coverage in 4th quintile (%) -All Social Protection and Labor -urban,
1754,Coverage in 5th quintile (richest) (%) - Active Labor Market -rural,
1755,Coverage in 5th quintile (richest) (%) - Active Labor Market -urban,
1756,Coverage in 5th quintile (richest) (%) - All Social Assistance (preT),
1757,Coverage in 5th quintile (richest) (%) - All Social Assistance -rural,
1758,Coverage in 5th quintile (richest) (%) - All Social Assistance -urban,
1759,Coverage in 5th quintile (richest) (%) - All Social Insurance (preT),
1760,Coverage in 5th quintile (richest) (%) - All Social Insurance -rural,
1761,Coverage in 5th quintile (richest) (%) - All Social Insurance -urban,
1762,Coverage in 5th quintile (richest) (%) - Cash Transfer,
1763,Coverage in 5th quintile (richest) (%) - Cash Transfer (preT),
1764,Coverage in 5th quintile (richest) (%) - Cash Transfer -rural,
1765,Coverage in 5th quintile (richest) (%) - Cash Transfer -urban,
1766,Coverage in 5th quintile (richest) (%) - Domestic Private Transfers,
1767,Coverage in 5th quintile (richest) (%) - Domestic Private Transfers (preT),
1768,Coverage in 5th quintile (richest) (%) - Domestic Private Transfers -rural,
1769,Coverage in 5th quintile (richest) (%) - Domestic Private Transfers -urban,
1770,Coverage in 5th quintile (richest) (%) - In-Kind,
1771,Coverage in 5th quintile (richest) (%) - In-Kind (preT),
1772,Coverage in 5th quintile (richest) (%) - In-Kind -rural,
1773,Coverage in 5th quintile (richest) (%) - In-Kind -urban,
1774,Coverage in 5th quintile (richest) (%) - International Private Transfers,
1775,Coverage in 5th quintile (richest) (%) - International Private Transfers (preT),
1776,Coverage in 5th quintile (richest) (%) - International Private Transfers -rural,
1777,Coverage in 5th quintile (richest) (%) - International Private Transfers -urban,
1778,Coverage in 5th quintile (richest) (%) - Other Social Insurance,
1779,Coverage in 5th quintile (richest) (%) - Other Social Insurance (preT),
1780,Coverage in 5th quintile (richest) (%) - Other Social Insurance -rural,
1781,Coverage in 5th quintile (richest) (%) - Other Social Insurance -urban,
1782,Coverage in 5th quintile (richest) (%) - Public Works,
1783,Coverage in 5th quintile (richest) (%) - Public Works (preT),
1784,Coverage in 5th quintile (richest) (%) - Public Works -rural,
1785,Coverage in 5th quintile (richest) (%) - Public Works -urban,
1786,Coverage in 5th quintile (richest) (%) - School Feeding -rural,
1787,Coverage in 5th quintile (richest) (%) - School Feeding -urban,
1788,Coverage in 5th quintile (richest) (%) - Social Pensions -rural,
1789,Coverage in 5th quintile (richest) (%) - Social Pensions -urban,
1790,Coverage in 5th quintile (richest) (%) -All Social Protection and Labor,
1791,Coverage in 5th quintile (richest) (%) -All Social Protection and Labor (preT),
1792,Coverage in 5th quintile (richest) (%) -All Social Protection and Labor -rural,
1793,Coverage in 5th quintile (richest) (%) -All Social Protection and Labor -urban,
1794,Coverage in extreme poor (<$1.9 a day) (%) - Active Labor Market,
1795,Coverage in extreme poor (<$1.9 a day) (%) - Active Labor Market  (preT),
1796,Coverage in extreme poor (<$1.9 a day) (%) - All Social Assistance,
1797,Coverage in extreme poor (<$1.9 a day) (%) - All Social Assistance  (preT),
1798,Coverage in extreme poor (<$1.9 a day) (%) - All Social Insurance,
1799,Coverage in extreme poor (<$1.9 a day) (%) - All Social Insurance  (preT),
1800,Coverage in extreme poor (<$1.9 a day) (%) - Cash Transfer,
1801,Coverage in extreme poor (<$1.9 a day) (%) - Cash Transfer  (preT),
1802,Coverage in extreme poor (<$1.9 a day) (%) - Domestic Private Transfers,
1803,Coverage in extreme poor (<$1.9 a day) (%) - Domestic Private Transfers (preT),
1804,Coverage in extreme poor (<$1.9 a day) (%) - In-Kind,
1805,Coverage in extreme poor (<$1.9 a day) (%) - In-Kind (preT),
1806,Coverage in extreme poor (<$1.9 a day) (%) - International Private Transfers,
1807,Coverage in extreme poor (<$1.9 a day) (%) - International Private Transfers (preT),
1808,Coverage in extreme poor (<$1.9 a day) (%) - Other Social Insurance,
1809,Coverage in extreme poor (<$1.9 a day) (%) - Other Social Insurance  (preT),
1810,Coverage in extreme poor (<$1.9 a day) (%) - Public Works,
1811,Coverage in extreme poor (<$1.9 a day) (%) - Public Works (preT),
1812,Coverage in extreme poor (<$1.9 a day) (%) - School Feeding,
1813,Coverage in extreme poor (<$1.9 a day) (%) - School Feeding (preT),
1814,Coverage in extreme poor (<$1.9 a day) (%) - Social Pensions,
1815,Coverage in extreme poor (<$1.9 a day) (%) - Social Pensions  (preT),
1816,Coverage in extreme poor (<$1.9 a day) (%) -All Social Protection and Labor,
1817,Coverage in extreme poor (<$1.9 a day) (%) -All Social Protection and Labor  (preT),
1818,Coverage of social insurance programs (% of population),
1819,Coverage of social insurance programs in 2nd quintile (% of population),
1820,Coverage of social insurance programs in 3rd quintile (% of population),
1821,Coverage of social insurance programs in 4th quintile (% of population),
1822,Coverage of social insurance programs in poorest quintile (% of population),
1823,Coverage of social insurance programs in richest quintile (% of population),
1824,Coverage of social protection and labor programs (% of population),
1825,Coverage of social safety net programs (% of population),
1826,Coverage of social safety net programs in 2nd quintile (% of population),
1827,Coverage of social safety net programs in 3rd quintile (% of population),
1828,Coverage of social safety net programs in 4th quintile (% of population),
1829,Coverage of social safety net programs in poorest quintile (% of population),
1830,Coverage of social safety net programs in richest quintile (% of population),
1831,Credit card (% age 15+),
1832,Credit to government and state-owned enterprises to GDP (%),
1833,Criminal penalties or civil remedies exist for sexual harassment in employment (1=yes; 0=no),
1834,Crop production index (2014-2016 = 100),
1835,Current account balance (% of GDP),
1836,"Current account balance (BoP, current US$)",
1837,"Current education expenditure, primary (% of total expenditure in primary public institutions)",
1838,"Current education expenditure, secondary (% of total expenditure in secondary public institutions)",
1839,"Current education expenditure, tertiary (% of total expenditure in tertiary public institutions)",
1840,"Current education expenditure, total (% of total expenditure in public institutions)",
1841,Current expenditure as % of total expenditure in public institutions (%),
1842,Current expenditure as % of total expenditure in tertiary public institutions (%),
1843,Current expenditure other than staff compensation as % of total expenditure in tertiary public institutions (%),
1844,Current health expenditure (% of GDP),
1845,Current health expenditure per capita (current US$),
1846,"Current health expenditure per capita, PPP (current international $)",
1847,Current use of contraception (any method) (% of married women): Q1 (lowest),
1848,Current use of contraception (any method) (% of married women): Q2,
1849,Current use of contraception (any method) (% of married women): Q3,
1850,Current use of contraception (any method) (% of married women): Q4,
1851,Current use of contraception (any method) (% of married women): Q5 (highest),
1852,Current use of contraception (modern method) (% of married women): Q1 (lowest),
1853,Current use of contraception (modern method) (% of married women): Q2,
1854,Current use of contraception (modern method) (% of married women): Q3,
1855,Current use of contraception (modern method) (% of married women): Q4,
1856,Current use of contraception (modern method) (% of married women): Q5 (highest),
1857,Customs and other import duties (% of tax revenue),
1858,Customs and other import duties (current LCU),
1859,DEC alternative conversion factor (LCU per US$),
1860,"Death rate, crude (per 1,000 people)",
1861,Debit card (% age 15+),
1862,"Debt service (PPG and IMF only, % of exports of goods, services and primary income)",
1863,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",
1864,"Debt service on external debt, total (TDS, current US$)",
1865,Decision maker about Visits to her family or relatives: wife and husband jointly (% of women age 15-49),
1866,Decision maker about a woman's own health care: mainly husband (% of women age 15-49),
1867,Decision maker about a woman's own health care: mainly wife (% of women age 15-49),
1868,Decision maker about a woman's own health care: other (% of women age 15-49),
1869,Decision maker about a woman's own health care: someone else (% of women age 15-49),
1870,Decision maker about a woman's own health care: wife and husband jointly (% of women age 15-49),
1871,Decision maker about a woman's visits to her family or relatives: mainly husband (% of women age 15-49),
1872,Decision maker about a woman's visits to her family or relatives: mainly wife (% of women age 15-49),
1873,Decision maker about a woman's visits to her family or relatives: other (% of women age 15-49),
1874,Decision maker about a woman's visits to her family or relatives: someone else (% of women age 15-49),
1875,Decision maker about major household purchases: mainly husband (% of women age 15-49),
1876,Decision maker about major household purchases: mainly wife (% of women age 15-49),
1877,Decision maker about major household purchases: other (% of women age 15-49),
1878,Decision maker about major household purchases: someone else (% of women age 15-49),
1879,Decision maker about major household purchases: wife and husband jointly (% of women age 15-49),
1880,Demand for family planning satisfied by any methods (% of married women with demand for family planning),
1881,Demand for family planning satisfied by modern methods (% of married women with demand for family planning),
1882,Deposit interest rate (%),
1883,Deposit money bank assets to deposit money bank assets and central bank assets (%),
1884,Deposit money banks'' assets to GDP (%),
1885,Depositing/withdrawing at least once in a typical month (% age 15+),
1886,"Depositors with commercial banks (per 1,000 adults)",
1887,Depth of credit information index (0=low to 8=high),
1888,Desire to stop (limit) childbearing (% of married women): Q1 (lowest),
1889,Desire to stop (limit) childbearing (% of married women): Q2,
1890,Desire to stop (limit) childbearing (% of married women): Q3,
1891,Desire to stop (limit) childbearing (% of married women): Q4,
1892,Desire to stop (limit) childbearing (% of married women): Q5 (highest),
1893,Diabetes prevalence (% of population ages 20 to 79),
1894,Diarrhea treatment (% of children under 5 receiving oral rehydration and continued feeding),
1895,Diarrhea treatment (% of children under 5 who received ORS packet),
1896,Discrepancy in expenditure estimate of GDP (constant LCU),
1897,Discrepancy in expenditure estimate of GDP (current LCU),
1898,Dismissal of pregnant workers is prohibited (1=yes; 0=no),
1899,Domestic credit provided by financial sector (% of GDP),
1900,Domestic credit to private sector (% of GDP),
1901,Domestic credit to private sector by banks (% of GDP),
1902,Domestic general government health expenditure (% of GDP),
1903,Domestic general government health expenditure (% of current health expenditure),
1904,Domestic general government health expenditure (% of general government expenditure),
1905,Domestic general government health expenditure per capita (current US$),
1906,"Domestic general government health expenditure per capita, PPP (current international $)",
1907,Domestic private health expenditure (% of current health expenditure),
1908,Domestic private health expenditure per capita (current US$),
1909,"Domestic private health expenditure per capita, PPP (current international $)",
1910,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",
1911,Ease of doing business rank (1=most business-friendly regulations),
1912,Ease of doing business score (0 = lowest performance to 100 = best performance),
1913,"Educational attainment, Doctoral or equivalent, population 25+, female (%) (cumulative)",
1914,"Educational attainment, Doctoral or equivalent, population 25+, male (%) (cumulative)",
1915,"Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)",
1916,"Educational attainment, at least Bachelor's or equivalent, population 25+, female (%) (cumulative)",
1917,"Educational attainment, at least Bachelor's or equivalent, population 25+, male (%) (cumulative)",
1918,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",
1919,"Educational attainment, at least Master's or equivalent, population 25+, female (%) (cumulative)",
1920,"Educational attainment, at least Master's or equivalent, population 25+, male (%) (cumulative)",
1921,"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",
1922,"Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)",
1923,"Educational attainment, at least completed lower secondary, population 25+, male (%) (cumulative)",
1924,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",
1925,"Educational attainment, at least completed post-secondary, population 25+, female (%) (cumulative)",
1926,"Educational attainment, at least completed post-secondary, population 25+, male (%) (cumulative)",
1927,"Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)",
1928,"Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)",
1929,"Educational attainment, at least completed primary, population 25+ years, male (%) (cumulative)",
1930,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",
1931,"Educational attainment, at least completed short-cycle tertiary, population 25+, female (%) (cumulative)",
1932,"Educational attainment, at least completed short-cycle tertiary, population 25+, male (%) (cumulative)",
1933,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",
1934,"Educational attainment, at least completed upper secondary, population 25+, female (%) (cumulative)",
1935,"Educational attainment, at least completed upper secondary, population 25+, male (%) (cumulative)",
1936,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",
1937,Electronic payments used to make payments (% age 15+),
1938,"Employers, female (% of female employment) (modeled ILO estimate)",
1939,"Employers, male (% of male employment) (modeled ILO estimate)",
1940,"Employers, total (% of total employment) (modeled ILO estimate)",
1941,Employment in agriculture (% of total employment) (modeled ILO estimate),
1942,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",
1943,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",
1944,Employment in industry (% of total employment) (modeled ILO estimate),
1945,"Employment in industry, female (% of female employment) (modeled ILO estimate)",
1946,"Employment in industry, male (% of male employment) (modeled ILO estimate)",
1947,Employment in services (% of total employment) (modeled ILO estimate),
1948,"Employment in services, female (% of female employment) (modeled ILO estimate)",
1949,"Employment in services, male (% of male employment) (modeled ILO estimate)",
1950,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",
1951,"Employment to population ratio, 15+, female (%) (national estimate)",
1952,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",
1953,"Employment to population ratio, 15+, male (%) (national estimate)",
1954,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",
1955,"Employment to population ratio, 15+, total (%) (national estimate)",
1956,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",
1957,"Employment to population ratio, ages 15-24, female (%) (national estimate)",
1958,"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",
1959,"Employment to population ratio, ages 15-24, male (%) (national estimate)",
1960,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",
1961,"Employment to population ratio, ages 15-24, total (%) (national estimate)",
1962,Energy intensity level of primary energy (MJ/$2017 PPP GDP),
1963,Energy related methane emissions (% of total),
1964,"Enrolment in lower secondary education, both sexes (number)",
1965,"Enrolment in lower secondary education, female (number)",
1966,"Enrolment in post-secondary non-tertiary education, both sexes (number)",
1967,"Enrolment in post-secondary non-tertiary education, female (number)",
1968,"Enrolment in pre-primary education, both sexes (number)",
1969,"Enrolment in pre-primary education, female (number)",
1970,"Enrolment in primary education, female (number)",
1971,"Enrolment in secondary education, female (number)",
1972,"Enrolment in tertiary education, ISCED 6 programmes, both sexes (number)",
1973,"Enrolment in tertiary education, ISCED 6 programmes, female (number)",
1974,"Enrolment in tertiary education, ISCED 7 programmes, both sexes (number)",
1975,"Enrolment in tertiary education, ISCED 7 programmes, female (number)",
1976,"Enrolment in tertiary education, ISCED 8 programmes, both sexes (number)",
1977,"Enrolment in tertiary education, ISCED 8 programmes, female (number)",
1978,"Enrolment in tertiary education, all programmes, both sexes (number)",
1979,"Enrolment in tertiary education, all programmes, female (number)",
1980,"Enrolment in upper secondary education, both sexes (number)",
1981,"Enrolment in upper secondary education, female (number)",
1982,Exclusive breastfeeding (% of children under 6 months),
1983,Expenditure on primary education (% of government expenditure on education),
1984,Expenditure on secondary education (% of government expenditure on education),
1985,Expenditure on tertiary education (% of government expenditure on education),
1986,Expense (% of GDP),
1987,Expense (current LCU),
1988,Export unit value index (2015 = 100),
1989,Export value index (2015 = 100),
1990,Export volume index (2015 = 100),
1991,Exports as a capacity to import (constant LCU),
1992,Exports of goods and services (% of GDP),
1993,"Exports of goods and services (BoP, current US$)",
1994,Exports of goods and services (annual % growth),
1995,Exports of goods and services (constant 2015 US$),
1996,Exports of goods and services (constant LCU),
1997,Exports of goods and services (current LCU),
1998,Exports of goods and services (current US$),
1999,"Exports of goods, services and primary income (BoP, current US$)",
2000,External balance on goods and services (% of GDP),
2001,External balance on goods and services (constant LCU),
2002,External balance on goods and services (current LCU),
2003,External balance on goods and services (current US$),
2004,External debt stocks (% of GNI),
2005,"External debt stocks, long-term (DOD, current US$)",
2006,"External debt stocks, private nonguaranteed (PNG) (DOD, current US$)",
2007,"External debt stocks, public and publicly guaranteed (PPG) (DOD, current US$)",
2008,"External debt stocks, short-term (DOD, current US$)",
2009,"External debt stocks, total (DOD, current US$)",
2010,External health expenditure (% of current health expenditure),
2011,External health expenditure per capita (current US$),
2012,"External health expenditure per capita, PPP (current international $)",
2013,External loans and deposits of reporting banks vis-à-vis all sectors (% of domestic bank deposits),
2014,External loans and deposits of reporting banks vis-à-vis the banking sector (% of domestic bank deposits),
2015,External loans and deposits of reporting banks vis-à-vis the nonbanking sectors (% of domestic bank deposits),
2016,Family planning messages in print (% of women): Q1 (lowest),
2017,Family planning messages in print (% of women): Q2,
2018,Family planning messages in print (% of women): Q3,
2019,Family planning messages in print (% of women): Q4,
2020,Family planning messages in print (% of women): Q5 (highest),
2021,Female headed households (% of households with a female head),
2022,Female migrants (% of international migrant stock),
2023,Female professional and technical workers (% of total),
2024,Female share of employment in senior and middle management (%),
2025,"Female share of graduates from Science, Technology, Engineering and Mathematics (STEM) programmes, tertiary (%)",
2026,"Female share of graduates in Agriculture, Forestry, Fisheries and Veterinary programmes, tertiary (%)",
