Country Name,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,ADM0_PCODE
Philippines,"Age population, age 02, female, interpolated",SP.POP.AG02.FE.IN,543754.5,551458,563048.5,577232.5,588831.5,599880.5,609718,617294,624934,634541.5,644511,651961,659738,667847.5,671875,678048,689106,705168.5,731653,755179,770897,782806.5,792875,806286.5,817973.5,828283.5,838938.5,849086.5,861153,877280,894850.5,907756.5,920302,937808,953540,965793,974999,986075.5,998051,1005097,1013323.5,1023827.5,1039138.5,1048727.5,1047825.5,1058185.5,1070429,1073411.5,1084324.5,1101582.5,1111893.5,1113186,1115572.5,1114560.5,1112749,1117139,1120129.5,1123643.5,1125474.5,1131045,1141161.5,1150451,1159549,PH
Philippines,"Age population, age 02, male, interpolated",SP.POP.AG02.MA.IN,576580.5,582153,593493.5,608735,620231,632103,644014.5,654021,663993.5,675179,685130.5,690868,698270.5,708207.5,713470.5,719886,730377,747629.5,777834,802900.5,817706.5,827344.5,837158.5,853543,867110,878416.5,890288,901275.5,913955,931019.5,949313,962210.5,975663.5,996671.5,1015738.5,1030211,1041477.5,1055258,1069689,1077357.5,1085444,1095331.5,1111546.5,1121724.5,1118819.5,1126831.5,1140484,1149309.5,1164121,1182909,1194740,1196316.5,1199327.5,1198690,1196365.5,1200809.5,1204300.5,1207510,1208438.5,1213825.5,1224084,1233844.5,1243392.5,PH
Philippines,"Age population, age 03, female, interpolated",SP.POP.AG03.FE.IN,525870.5,535230.5,542798.5,554604,569372.5,582062,593901,604118,611672.5,619243,627848.5,636745,645267.5,653522,659737.5,663860.5,672934.5,686651.5,704118.5,729824.5,750694.5,764330,776264,786814.5,799747.5,810869,820902,831750.5,842718,855616,872448,889853.5,903141,916299.5,933320,949316,962553,972040,982651,992966.5,1001394.5,1012247.5,1023930.5,1041618.5,1048477.5,1042715,1053601.5,1067640,1073772.5,1087713.5,1102112,1108943.5,1110398.5,1113072.5,1111028.5,1110126,1116420.5,1119604.5,1122599,1124112,1129701.5,1139793,1149016,PH
Philippines,"Age population, age 03, male, interpolated",SP.POP.AG03.MA.IN,557546,566217,571998,583469.5,598975,611574,624457,637106,647455.5,657634.5,667615,676036.5,683113.5,691315.5,699147.5,704620.5,714389.5,728026,746840.5,775953.5,797623.5,809817,819861.5,830388,846040,858969,870080.5,882240.5,894154.5,907756.5,925551.5,943811,957591,971889,992071,1010758,1026085.5,1038176.5,1051761,1064233,1072795,1083285,1094798,1113919.5,1120859.5,1112082,1120016,1136547.5,1149840.5,1168019,1183804.5,1191692,1193549,1196929.5,1194935.5,1193401.5,1199868,1203567.5,1206220,1206813.5,1212243,1222506,1232168,PH
Philippines,"Age population, age 04, female, interpolated",SP.POP.AG04.FE.IN,507005.5,519210.5,527985,535784,547766,563128,576839,589432.5,600015,607478,613451,620058,629522.5,640068,648617,653539,658511,669912.5,685622,704488,727983.5,745503,758531.5,771332,782196,794526,804961.5,814733.5,826111,837849,851422.5,868282.5,885601,899727.5,913277.5,930102.5,947122,960840.5,969399.5,979308,990387.5,1001728.5,1012945,1024639,1044513.5,1048254,1037874,1049224.5,1065428,1075013,1088749.5,1099335,1105330.5,1107799,1110841,1109264.5,1109694.5,1116171.5,1118829.5,1121499,1123040,1128627,1138660.5,PH
Philippines,"Age population, age 04, male, interpolated",SP.POP.AG04.MA.IN,536511,548564,557056,563525,575078.5,590873,604463.5,618313.5,631718.5,642339,650816.5,658326,667285.5,676918.5,685697,692268,698792.5,711066,727116.5,747530,773412.5,790695.5,802468.5,814061.5,825099.5,839876.5,852015,862963,875824,888635.5,902798,920505.5,938961,954183.5,969076.5,988180.5,1007028.5,1023229,1035218,1048429.5,1060844,1071682.5,1082805.5,1094886,1116706.5,1119923.5,1105544.5,1114859.5,1135734,1152352,1169086.5,1180740,1187780,1190964.5,1194800,1193014,1192723,1199386.5,1202522,1204831,1205474,1210926.5,1221107.5,PH
Philippines,"Age population, age 05, female, interpolated",SP.POP.AG05.FE.IN,487842.5,501780,513200,521775.5,529777,541966,557856.5,572560,585926.5,596817.5,602789,605921,612109.5,623379.5,635728,643331.5,647040,654309,668010.5,685495,703736,724216.5,740466.5,753876,767397.5,778409.5,790030,799796.5,809634,821534.5,833933,847549.5,864504.5,882219.5,896974,911959.5,929614,946504,959399,966773,978009.5,991301,1003620.5,1013982.5,1025565.5,1048071,1048854,1035303,1046582.5,1063016,1074168,1086430.5,1095411.5,1101674,1105296,1109740.5,1109034,1109646,1115591,1117920.5,1120623.5,1122181,1127720.5,PH
Philippines,"Age population, age 05, male, interpolated",SP.POP.AG05.MA.IN,515168,528401,540129,548982.5,556099,567780,583760.5,598314,613178.5,627269,636530.5,641758,648666,659717.5,671637,679925.5,685449.5,694296,708926,727173,746183,767618.5,783601,796400.5,809363,820691.5,834443,845819,857007.5,870578,883812,897640.5,915686,935057.5,951428,967579.5,986294.5,1004455,1020571,1032314.5,1046476.5,1059969.5,1071892,1082656,1095169,1120188.5,1119860.5,1102516.5,1114744.5,1136822,1152645,1166435,1176303.5,1183817.5,1188496,1193697,1192537,1192444.5,1198536.5,1201323,1203683.5,1204366,1209754.5,PH
Philippines,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.33333333333333,8.2273112807464,9.06744379683597,9.39669421487603,9.10743801652893,9.26590538336052,,,,,,,,,,,,PH
Philippines,Agricultural land (% of land area),AG.LND.AGRI.ZS,,25.859987929994,26.1248575068732,26.3930798632066,27.3318581103735,27.2648025212902,27.2580969623818,27.8448333668611,27.7643666599611,27.6704888352444,27.861597264132,27.7576611010528,28.2639307986321,28.8233913422526,29.7193064824441,30.8280511117819,32.4445785961029,33.8397558439816,34.007445417044,34.8593084482007,35.6340342757487,35.7849548915048,36.0197202937921,36.153871952242,36.2880236106919,36.5898648422041,36.8246302444914,36.9587819029413,37.0929335613911,37.227085219841,37.3612368782909,37.4182513331321,37.2773920917597,37.1097025186974,36.942012945635,36.942012945635,37.2438541771473,38.0152262132341,37.8475366401717,37.6798470671094,37.6764932756481,37.5088037025858,37.3444679209847,37.6966160244156,38.4679880605024,38.082302042459,38.8369051212396,39.5412013281014,40.2790354495757,40.580876681088,40.580876681088,41.1174833148875,41.6876278632995,41.8184257302881,41.9156856826642,42.0129456350404,42.1102055874166,42.224234497099,42.3013717007077,42.3785089043163,42.455646107925,42.5361371029949,,PH
Philippines,Agricultural land (sq. km),AG.LND.AGRI.K2,,77130,77920,78720,81520,81320,81300,83050,82810,82530,83100,82790,84300,85960,88620,91920,96740,100900,101400,103940,106250,106700,107400,107800,108200,109100,109800,110200,110600,111000,111400,111570,111150,110650,110150,110150,111050,113350,112850,112350,112340,111840,111350,112400,114700,113550,115800,117900,120100,121000,121000,122600,124300,124690,124980,125270,125560,125900,126130,126360,126590,126830,,PH
Philippines,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,,4100,4173,5226,5230,5235,5245,5252,6100,7000,6810,7212,7611,8367,9385,10410,10442,10616,10820,10962,10533,10208,9832,9374,8670,13200,17700,22200,26700,31200,35750,40250,42300,44400,46400,48500,50500,52600,54700,56800,58800,60900,62952,,,,,,,,,,,,,,,,,,,,,PH
Philippines,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,,8.36563966537441,8.55122950819672,10.7530864197531,10.8057851239669,10.8609958506224,10.9270833333333,11.0336134453782,12.8964059196617,14.8936170212766,14.5824411134904,15.5297157622739,16.1936170212766,17.6147368421053,19.5520833333333,21.4639175257732,20.884,20.8156862745098,21.0097087378641,21.0807692307692,20.1472838561591,19.5555555555556,18.763358778626,17.8212927756654,16.4204545454545,24.6728971962617,32.7777777777778,40.9594095940959,49.0808823529412,57.1428571428571,65.2372262773723,73.3552032075816,77.8288868445262,82.4512534818942,86.9728209934395,91.7691579943236,96.4660936007641,101.446480231437,106.523855890945,111.701081612586,116.805721096544,122.191011235955,127.562310030395,,,,,,,,,,,,,,,,,,,,,PH
Philippines,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,,,,,,,,,,,82.1477475834559,82.4843704276922,81.6905330809433,82.2804783812232,81.8695463727067,81.0657060689061,79.9281197646076,79.110258730178,78.5823012397193,78.2491379625452,77.1970657472574,76.6661185249192,75.2236379960002,73.6575245340891,73.4796834895776,73.5316367256824,72.7585433743803,71.2000078232234,71.089369424354,70.8313878247864,79.2003495739567,79.0697674418605,77.6647501105706,77.6295977629598,78.6071642985791,78.5990712074303,78.8518518518518,78.1464318813716,75.138008587201,77.7422790202343,77.4221755858692,77.0890883977901,76.6438356164384,76.1247443762781,76.1454183266932,75.4660452729694,75.707702435813,76.1435267496363,76.6619295752408,,,,,,,,,,,,,,,PH
Philippines,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36247.18,37056.0625,35115.8725,36093.5175,39280.1225,40618.655,42577.9575,42156.6325,36745.5175,43803.18,44274.615,44646.2875,44759.725,44672.9425,45869.4575,45340.795,46003.3025,47108.285,48554.7575,49276.0525,47651.62,48603.1125,49607.06,50000.3075,49880.4125,49250.085,48542.815,50681.7625,50626.3725,49373.715,49957.0075,,,PH
Philippines,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,,,,,,,,,,,74.8470789219323,75.8450937302597,75.678299933897,76.5185861708273,75.7242052656837,73.0682443687984,70.5408253016814,70.5153854565336,71.4476405722841,71.2718919772967,71.4559833890506,71.9183637520968,72.2497739297739,71.6652838126014,71.7111192400921,71.9402107423339,73.5054330354272,74.2511520737327,72.7184417737257,72.0389767061708,82.8698553948832,80.9750297265161,81.044267877412,81.3104189044039,81.112277019937,81.1145510835913,82.2074215033302,83.0357142857143,81.1339198435973,81.9762122598353,81.9244604316547,81.9700967458223,81.2332439678284,82.2899505766063,82.74231678487,81.7440912795436,80.6287170773152,81.0302534750613,79.6726959517657,,,,,,,,,,,,,,,PH
Philippines,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7453.3674,6808.4358,7138.143,7568.8722,7728.2724,7858.2898,8640.3014,9299.7158,8298.4656,8964.6148,9114.3598,9317.5958,9091.7416,9991.94,10499.9704,10026.1206,9486.6512,9906.3544,9247.6552,9471.6022,10390.1872,9797.5546,9492.2238,9838.5594,10300.6382,9854.4428,10489.9874,11473.5662,10782.683,11199.3168,11478.5726,,,PH
Philippines,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,,,25.6041809087285,26.0893762183669,23.9786989761608,24.6476514832104,27.5918793081685,28.9662507445924,28.4717490172775,30.1542026234649,25.7827401755309,21.9925051847236,18.9888947530204,20.6489906952164,11.5366486131722,9.98127632551932,9.54724115891797,7.55404803101054,8.02166233115272,8.97651983180528,6.07690743698759,4.7516744362652,6.1154679517428,5.86498220832642,5.36735927905064,4.91055204280363,4.80196047913631,4.85978150535966,,,,1.60522924976391,1.4949566285106,1.43926560977195,1.21413592375739,1.26907550688078,1.18454635705805,0.961005329748271,0.563113214375263,0.521774576745703,0.555633518201611,0.518971700170616,0.484723022561182,0.559213152080075,0.582414427714963,0.544450222648732,0.50851261613857,0.505491741448239,0.634164117020924,0.600051882143704,0.702509365278814,1.04670546869927,0.840872507925829,0.987227611353489,1.03572761389821,0.948387367139161,0.836956810268285,0.898913854878867,0.941254932967991,1.12625300952553,1.14756941952154,1.29299492652632,1.36276723559113,PH
Philippines,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,,,6.61448111698575,6.37364916862737,5.33130604496494,4.0916185710132,5.78194275937638,3.87309821542392,5.2991638096801,4.56729784478713,4.97639081309049,5.1559807311855,4.77456483242244,5.00165404084206,4.11931771254179,3.08028651202379,3.19211101035199,3.45324922805633,3.0901467795536,2.78533498250925,2.14992912240123,2.18565729021237,2.27235437561114,2.15073695469745,2.02625879429047,2.22510997680353,2.96586863219283,2.91027887816032,,,,2.51964370667536,2.43342567038669,2.26708959908603,2.199677150833,2.16007202087744,2.13089980209201,1.61535382428925,1.34413515764992,1.62262995140318,1.36590213816201,1.18675238872001,0.991509299574486,0.950505456538022,0.916895010752509,0.866396442595213,0.785730719556352,0.74683229269426,0.717426335483186,0.683762336868685,0.637989622519749,0.725914708616016,0.644636520023476,0.66077776954839,0.627714433652615,0.624281820884799,0.683389192183603,0.525904741699618,0.66346443507965,0.67769804834834,0.602637147429292,0.781106567054139,0.734349740852268,PH
Philippines,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,23.7081886408467,23.6453816572329,23.8050235718561,24.4045616066516,23.7597278373505,24.2669861629813,24.2495548599018,24.4306398737826,26.1283864564586,26.7908574444179,26.3588782659169,27.0528960689863,26.2174506850867,27.1991178494379,27.6300031133891,26.9446902223849,25.91656232506,25.3814929310542,24.9110577412843,24.1817325811521,22.0315834069677,21.8080621819015,20.4230485292463,19.5239809608368,21.6852969541723,21.5944650234403,21.0293839086533,21.0794353560415,20.110454501016,19.8651101063321,19.1598428879723,18.3384614659452,19.1073217284293,18.9079534983303,19.2600358538901,18.9251458784336,18.0136454030734,16.4491020670556,14.7466733129599,15.1943554182619,13.9410943909385,13.302809302832,13.4484134145704,13.1509476628836,13.9844036917201,13.517547003593,13.3612491069675,13.606507617711,14.5160747573134,14.5402133153152,13.7488650524217,14.0957351510823,13.0958070106782,12.4734251044125,12.2716816211446,10.9964991548623,10.2051255325616,10.1829541314109,9.65014035815306,8.82032374730525,10.1853110317615,10.0691660297063,9.54934989460708,PH
Philippines,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,6.82966567513019,4.48223213985565,7.19772372814668,-0.06431298275659,7.65895476097329,3.77603281105448,2.16173723245896,6.74126723240829,3.74171395576342,0.0948406106611799,3.94136303058261,5.44741524735231,7.46215580820859,-3.8528502087769,1.34996326167558,10.2872019630241,4.32925666378981,3.57499550363687,2.98271622289803,3.90426566924408,3.71039603606198,0.412952902958523,-3.92998238932363,-0.486493479350344,-1.74481532621269,3.65346387570058,3.07790658179503,2.95074034917849,2.72444817497902,0.192925478606185,1.46989720173121,0.35174558854898,2.10728758025512,2.47572710694537,0.564798713149941,3.65085327541384,2.94128201281039,-6.97193819573447,9.64984190417779,3.38440363055821,3.86393512427318,3.60804252791922,4.57474865783733,4.98911148124286,3.49691264171088,4.58153520094757,5.37001634004611,3.39006429180344,-0.144697336766527,1.3237302709073,3.38407826728562,3.07994877903867,2.93310641743389,1.87301397040551,0.736118962941745,-0.963001328675446,4.24914474004635,1.11765356616867,1.20495018292229,-0.194218863860328,-0.2909790809085,0.466930672990799,PH
Philippines,"Agriculture, forestry, and fishing, value added (constant 2015 US$)",NV.AGR.TOTL.KD,7183585892.66957,7674200792.62472,8018176287.02881,8595302464.20491,8589774568.81323,9247661517.10822,9596856250.24949,9804315064.9567,10465250143.7927,10856829868.9285,10867126552.6747,11295439461.1084,11910748952.5683,12799547597.3335,12306400201.0071,12472532082.5555,13755606647.791,14351122165.2352,14864174137.3638,15307530270.7587,15905176919.9291,16495321973.8948,16563439884.8384,15912499614.298,15835086341.2728,15558793327.8713,16127228221.5999,16623609240.4937,17114128785.8427,17580394355.2121,17614311415.1628,17873223685.7585,17936091961.6046,18314056999.8947,18767463073.4225,18873461463.3521,19562503849.3708,20137892256.3477,18733890854.3115,20541681704.2538,21236895125.6303,22057474975.6946,22853318053.4028,23898799914.3221,25091137684.7268,25968552850.3731,27158311240.3896,28616716991.6791,29586842095.9005,29544030723.3544,29935114001.2856,30948141688.4903,31901328600.5601,32837028516.9898,33452070648.5791,33698317684.1199,33373802437.0806,34791903607.8893,35180756559.3008,35604667149.8155,35535516169.7959,35432115251.449,35597558665.6474,PH
Philippines,"Agriculture, forestry, and fishing, value added (constant LCU)",NV.AGR.TOTL.KN,359910025750,384490677240,401724441950,430639457430,430362500350,463323769560,480819027120,491213071050,524327056850,543945875510,544461757100,565920971510,596749036800,641279379710,616571845790,624895339190,689179584790,719015937890,744720725340,766933631230,796876757700,826444041330,829856865990,797243637300,793365098990,779522343150,808001910360,832871454340,857447328400,880808036490,882507339610,895479290300,898629099200,917565798600,940282223800,945592925700,980115136000,1008943086200,938600197800,1029173633000,1064005022800,1105117486600,1144990595500,1197371037400,1257109213300,1301069224300,1360678168800,1433746808800,1482351747400,1480206823900,1499800769700,1550555201600,1598311507600,1645191685000,1676006355100,1688343755700,1672084982900,1743134294000,1762616496600,1783855147300,1780390564100,1775210000000,1783499000000,PH
Philippines,"Agriculture, forestry, and fishing, value added (current LCU)",NV.AGR.TOTL.CN,3590489379.1,3902858553.4,4396785399.9,5253562530.5,5531081310,6182608722.6,6798888862.6,7360220914,8796832554.7,10001033124,11764405903,14572324069,15868436046,20972081128,29272428806,32956065956,37371696085,41868793548,47270802589,55694046596,60979433138,69770750826,73612700569,81924006472,129384876840,140480704740,145702598260,163846879460,183061472570,209483251700,235260205030,260948515400,294543981900,318111355500,372231475200,411921658900,446973240200,456195301000,449216422300,508644295600,515479800000,535358116600,585081264000,620436584600,744516252300,799871416400,875217548000,979429739000,1168573140200,1219985177800,1292317800400,1429964592600,1448473367500,1503121565800,1620699915300,1533369155900,1544278525100,1685956185500,1762616496600,1721538720300,1828423603200,1954487000000,2103198000000,PH
Philippines,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,1781881921.96023,1932110122.95781,1179442182.27395,1343476737.43287,1414596163.82666,1581564226.76366,1743304835.2678,1887236130.39154,2255598089.27148,2564367465.78547,1992498057.25354,2265700388.76644,2377350181.56674,3104085500.32746,4312458436.33178,4546981327.08053,5022903025.09966,5655785940.32086,6417642346.53568,7549124926.77774,8118215317.90891,8832131908.89421,8619754165.57707,7372095315.25987,7748196702.43326,7549746076.45951,7147300185.01548,7966232423.45088,8678089260.44132,9637314418.55973,9677308365.93242,9496415350.59362,11545088803.8833,11729838227.3004,14090514698.1445,16019062897.15,17049570309.8478,15479644052.7429,10985153279.1024,13012471858.4392,11664484157.29,10498741319.3287,11338000487.0464,11446465492.8971,13285463230.2273,14520546013.0987,17056025650.5634,21223486106.5344,26364766767.7049,25587104642.883,28648357816.2038,33014570039.5102,34300608781.0842,35412406834.5893,36506234536.194,33698317684.1199,32516285735.3691,33449042896.0391,33470729870.8127,33237044256.5827,36845479323.2504,39681310783.6133,38606524984.054,PH
Philippines,"Agriculture, forestry, and fishing, value added per worker (constant 2015 US$)",NV.AGR.EMPL.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1732.4746561638,1672.2478618272,1644.51832436159,1665.86957989715,1697.69549101151,1742.23122493824,1898.33887780376,1799.32766551639,1877.79192324727,1981.25166096432,2014.22565569957,2041.52753736273,2132.6180525822,2209.7383339857,2268.18833720749,2352.61859116616,2443.58083893939,2483.15741892592,2421.3225443383,2445.44159520841,2462.10107648964,2539.19489167279,2660.60509415221,2682.76743456976,2768.66796817005,2902.89706716016,3262.98028647504,3381.08522124136,3530.52272583426,,,,PH
Philippines,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,21.7000007629,31.6000003815,36.9000015259,46.7999992371,67.5,100.1999969482,130.8000030518,129.6999969482,121.9000015259,106.6999969482,149.8000030518,194.8999938965,181.1000061035,243.5,244.5,225.3999938965,235.3000030518,238.6000061035,303.700012207,327.3999938965,316,307.6000061035,314.1000061035,351.3999938965,380.200012207,373.5,384.5,471.6000061035,184.8999938965,240.8999938965,289.946,274.979,275.053,278.368,300.637,322.706,318.85,285.577,277.362,227.454,460.194054824,470.003413890059,533.283614656041,325.682352,577.474932,604.508812,665.124567915,753.351739,835.904513,926.888641,360.409324,530.283136,,PH
Philippines,"Air transport, passengers carried",IS.AIR.PSGR,,,,,,,,,,,2369000,2070900,2123900,2349600,2525100,2758400,2815700,3021100,3411600,3474900,3245600,3542700,3866900,4319800,4394000,4610400,4879600,5247300,5719500,5715200,5638700,5438100,6136500,6526200,6851500,7179600,7263100,7474600,6731600,5024000,5756288,6416383,6449022,6457529,7387965,8056829,8304634,8818150,9508389,10480898,22575356,26326620.7628322,28540727.3608103,25540880,34897404,37023422,40206684,39341995,43080118,47776892,10613531,6886922,,PH
Philippines,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,,,,,,,,,,,95100,69000,65300,66900,62700,67800,70000,63400,58000,61700,48900,48300,51100,56800,57000,57700,62900,67400,71200,74200,70100,63200,65100,60800,61600,64000,64700,65500,61800,40300,44547,60511,57193,56235,56647,58944,61712,65212,72333,87028,205318,225789.683645565,241698.559028508,200532,287460,325859,345482,273159,292450,320569,88024,71556,,PH
Philippines,All staff compensation as % of total expenditure in tertiary public institutions (%),UIS.XSPENDP.56.FDPUB.FNS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.22118,,71.79188,71.79188,81.70098,84.95389,79.01309,77.72865,,77.49787,68.30728,66.87577,,,,,,,,,,,,,,PH
Philippines,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",ER.H2O.FWAG.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.1347596836,82.4457642093,81.4775303374,82.2349464805,81.5150168722,80.7765973899,80.6072547716,80.4291449075,81.2222887957,78.6333491511,77.4821349075,74.0392874138,73.7521331696,78.9950838572,78.9950838572,,,PH
Philippines,"Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)",ER.H2O.FWDM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.4122895964,8.5378423481,8.524773,7.644772496,8.5573955544,8.5654123889,8.6660810939,8.8493374543,7.9832234871,9.8725709193,10.4747190133,8.6218869396,8.6814718692,9.4976257162,9.4976257162,,,PH
Philippines,"Annual freshwater withdrawals, industry (% of total freshwater withdrawal)",ER.H2O.FWIN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.4529507199,9.0163934426,9.9976966626,10.1202810236,9.9275875734,10.6579902212,10.7266641345,10.7215176383,10.7944877172,11.4940799296,12.0431460792,17.3388256488,17.5663949602,11.5072904185,11.5072904185,,,PH
Philippines,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.4697286012526,17.0137787056367,17.2210855949896,17.0263048016701,17.3847599164927,17.5488517745303,17.5883089770355,17.6298538622129,17.6267223382046,18.0375782881002,18.1858037578288,19.1631064718163,19.2396264697286,17.9263354989562,17.9263354989562,,,PH
Philippines,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.89,81.496,82.489,81.556,83.273,84.059,84.248,84.447,84.432,86.4,87.11,91.79128,92.15781079,85.86714704,85.86714704,,,PH
Philippines,"Annualized average growth rate in per capita real survey mean consumption or income, bottom 40% of population (%)",SI.SPR.PC40.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.98,,PH
Philippines,"Annualized average growth rate in per capita real survey mean consumption or income, total population (%)",SI.SPR.PCAP.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.79,,PH
Philippines,Antenatal care (any skilled personnel) (% of women with a birth): Q1 (lowest),SH.STA.ANVC.Q1.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.1,,,,,73.4,,74.5,,,72.4,,,,,76.7,,,,,88,,,,85,,,,,,PH
Philippines,Antenatal care (any skilled personnel) (% of women with a birth): Q2,SH.STA.ANVC.Q2.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.9,,,,,84.5,,86.4,,,86.7,,,,,90.9,,,,,96.4,,,,94.6,,,,,,PH
Philippines,Antenatal care (any skilled personnel) (% of women with a birth): Q3,SH.STA.ANVC.Q3.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.1,,,,,94.4,,89.4,,,91.2,,,,,96.1,,,,,97.1,,,,95.8,,,,,,PH
Philippines,Antenatal care (any skilled personnel) (% of women with a birth): Q4,SH.STA.ANVC.Q4.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.9,,,,,95.3,,95.1,,,95.5,,,,,98.1,,,,,99.4,,,,96.8,,,,,,PH
Philippines,Antenatal care (any skilled personnel) (% of women with a birth): Q5 (highest),SH.STA.ANVC.Q5.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.7,,,,,98.6,,97.2,,,96.6,,,,,99.4,,,,,98.9,,,,98.8,,,,,,PH
Philippines,Antenatal care (doctor) (% of women with a birth): Q1 (lowest),SH.STA.ANVP.Q1.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.1,,,,,11.9,,9.4,,,9.1,,,,,8.2,,,,,9.1,,,,9.5,,,,,,PH
Philippines,Antenatal care (doctor) (% of women with a birth): Q2,SH.STA.ANVP.Q2.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.8,,,,,25.6,,25.1,,,24,,,,,23.7,,,,,19.6,,,,25.5,,,,,,PH
Philippines,Antenatal care (doctor) (% of women with a birth): Q3,SH.STA.ANVP.Q3.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.5,,,,,48.5,,44.8,,,39.4,,,,,40.2,,,,,40.7,,,,42.7,,,,,,PH
Philippines,Antenatal care (doctor) (% of women with a birth): Q4,SH.STA.ANVP.Q4.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.3,,,,,67.3,,61.6,,,58.6,,,,,60.9,,,,,61.5,,,,60.8,,,,,,PH
Philippines,Antenatal care (doctor) (% of women with a birth): Q5 (highest),SH.STA.ANVP.Q5.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.6,,,,,85.4,,86.8,,,79.2,,,,,80.4,,,,,81.9,,,,87.5,,,,,,PH
Philippines,Antiretroviral therapy coverage (% of people living with HIV),SH.HIV.ARTC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,1,4,5,7,7,8,12,14,15,19,24,29,34,39,41,39,41,,PH
Philippines,Antiretroviral therapy coverage for PMTCT (% of pregnant women living with HIV),SH.HIV.PMTC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,14,16,14,9,12,15,17,18,20,25,24,15,,PH
Philippines,Aquaculture production (metric tons),ER.FSH.AQUA.MT,60769,61575,62314,63070,63885,65613,66323,66880,100035,99251,101651,105699,107424,110975,140073,133446,143328,162274,223377,260479,332642,352082,407225,472370,478345,495184,470923,560970,599464,629323,671116,692401,736381,793620,869083,940619,1007677,984437,997841,1048679,1100902,1220456,1338394,1448504,1717028,1895848,2092274,2214785,2407698.1,2477392.44,2545967,2608120,2541965,2373386,2337605,2348159,2200912.25,2237787,2304360.74,2358238.38,2322831.42,2272527.53,,PH
