Geolocation,Commodity Description,2018,2019,2020,2021,2022,2023,ADM2_PCODE
Biliran,cpi_housing_water_electricity_gas_other_fuels,100.0,97.6333333333333,97.4083333333334,102.533333333333,114.958333333333,..,PH087800000
Biliran,cpi_furnishings_household_equipment_routine_household_maintenance,100.0,102.316666666667,107.683333333333,109.025,109.808333333333,..,PH087800000
Biliran,cpi_health,100.0,101.216666666667,104.383333333333,108.208333333333,109.533333333333,..,PH087800000
Biliran,cpi_transport,100.0,101.391666666667,104.116666666667,114.216666666667,129.058333333333,..,PH087800000
Biliran,cpi_information_communication,100.0,100.35,101.608333333333,101.825,102.591666666667,..,PH087800000
Biliran,cpi_recreation_sport_culture,100.0,105.441666666667,105.791666666667,104.108333333333,104.958333333333,..,PH087800000
Biliran,cpi_education_services,100.0,105.216666666667,108.425,108.8,108.8,..,PH087800000
Biliran,cpi_restaurants_accommodation_services,100.0,103.808333333333,107.233333333333,110.575,111.1,..,PH087800000
Biliran,cpi_financial_services,100.0,100.0,100.0,146.8,162.4,..,PH087800000
Biliran,cpi_personal_care_miscellaneous_goods_services,100.0,100.475,101.65,103.075,103.575,..,PH087800000
Zamboanga del Norte,cpi_food_non-alcoholic_beverages,100.0,102.7,102.483333333333,105.958333333333,113.341666666667,..,PH097200000
Zamboanga del Norte,cpi_alcoholic_beverages_tobacco,100.0,106.991666666667,118.266666666667,122.45,130.4,..,PH097200000
Zamboanga del Norte,cpi_clothing_footwear,100.0,101.675,102.283333333333,102.741666666667,104.241666666667,..,PH097200000
Zamboanga del Norte,cpi_housing_water_electricity_gas_other_fuels,100.0,100.25,108.216666666667,113.033333333333,121.75,..,PH097200000
Zamboanga del Norte,cpi_furnishings_household_equipment_routine_household_maintenance,100.0,102.766666666667,104.433333333333,105.483333333333,108.766666666667,..,PH097200000
Zamboanga del Norte,cpi_health,100.0,102.166666666667,107.208333333333,110.125,111.366666666667,..,PH097200000
Zamboanga del Norte,cpi_transport,100.0,100.525,99.125,104.508333333333,121.508333333333,..,PH097200000
Zamboanga del Norte,cpi_information_communication,100.0,100.0,100.0,100.0,100.158333333333,..,PH097200000
Zamboanga del Norte,cpi_recreation_sport_culture,100.0,101.383333333333,101.416666666667,101.408333333333,103.241666666667,..,PH097200000
Zamboanga del Norte,cpi_education_services,100.0,104.391666666667,107.158333333333,113.8,113.95,..,PH097200000
Zamboanga del Norte,cpi_restaurants_accommodation_services,100.0,101.9,101.9,102.566666666667,107.366666666667,..,PH097200000
Zamboanga del Norte,cpi_financial_services,100.0,100.0,100.0,131.05,141.4,..,PH097200000
Zamboanga del Norte,cpi_personal_care_miscellaneous_goods_services,100.0,100.883333333333,101.908333333333,102.683333333333,105.591666666667,..,PH097200000
Zamboanga del Sur,cpi_food_non-alcoholic_beverages,100.0,101.0,102.016666666667,104.666666666667,114.008333333333,..,PH097300000
Zamboanga del Sur,cpi_alcoholic_beverages_tobacco,100.0,104.866666666667,117.475,124.783333333333,130.633333333333,..,PH097300000
Zamboanga del Sur,cpi_clothing_footwear,100.0,102.6,103.941666666667,104.475,106.391666666667,..,PH097300000
Zamboanga del Sur,cpi_housing_water_electricity_gas_other_fuels,100.0,97.9666666666667,103.85,107.483333333333,119.808333333333,..,PH097300000
Zamboanga del Sur,cpi_furnishings_household_equipment_routine_household_maintenance,100.0,100.983333333333,103.25,104.575,111.075,..,PH097300000
Zamboanga del Sur,cpi_health,100.0,102.233333333333,103.708333333333,106.708333333333,109.35,..,PH097300000
Zamboanga del Sur,cpi_transport,100.0,101.2,99.75,104.95,125.016666666667,..,PH097300000
Zamboanga del Sur,cpi_information_communication,100.0,100.8,100.8,101.0,103.616666666667,..,PH097300000
Zamboanga del Sur,cpi_recreation_sport_culture,100.0,100.9,100.716666666667,100.791666666667,103.516666666667,..,PH097300000
Zamboanga del Sur,cpi_education_services,100.0,102.016666666667,103.4,107.4,108.3,..,PH097300000
Zamboanga del Sur,cpi_restaurants_accommodation_services,100.0,100.8,101.825,105.55,114.2,..,PH097300000
Zamboanga del Sur,cpi_financial_services,100.0,100.0,100.0,125.725,134.3,..,PH097300000
Zamboanga del Sur,cpi_personal_care_miscellaneous_goods_services,100.0,101.458333333333,102.375,104.025,107.183333333333,..,PH097300000
Zamboanga Sibugay,cpi_food_non-alcoholic_beverages,100.0,98.5416666666667,99.15,102.0,108.0,..,PH098300000
Zamboanga Sibugay,cpi_alcoholic_beverages_tobacco,100.0,105.525,117.625,124.85,130.758333333333,..,PH098300000
Zamboanga Sibugay,cpi_clothing_footwear,100.0,102.975,103.841666666667,104.4,106.725,..,PH098300000
Zamboanga Sibugay,cpi_housing_water_electricity_gas_other_fuels,100.0,99.3416666666667,106.5,110.058333333333,118.233333333333,..,PH098300000
Zamboanga Sibugay,cpi_furnishings_household_equipment_routine_household_maintenance,100.0,101.2,109.533333333333,114.441666666667,117.941666666667,..,PH098300000
Zamboanga Sibugay,cpi_health,100.0,101.741666666667,106.508333333333,112.041666666667,114.533333333333,..,PH098300000
Zamboanga Sibugay,cpi_transport,100.0,100.566666666667,99.575,104.316666666667,115.975,..,PH098300000
Zamboanga Sibugay,cpi_information_communication,100.0,100.0,100.0,100.033333333333,99.95,..,PH098300000
Zamboanga Sibugay,cpi_recreation_sport_culture,100.0,101.566666666667,102.141666666667,103.016666666667,107.841666666667,..,PH098300000
Zamboanga Sibugay,cpi_education_services,100.0,100.7,100.7,100.7,100.866666666667,..,PH098300000
Zamboanga Sibugay,cpi_restaurants_accommodation_services,100.0,104.608333333333,107.0,113.508333333333,136.258333333333,..,PH098300000
Zamboanga Sibugay,cpi_financial_services,100.0,100.0,100.0,147.7,163.6,..,PH098300000
Zamboanga Sibugay,cpi_personal_care_miscellaneous_goods_services,100.0,102.025,103.491666666667,105.5,109.608333333333,..,PH098300000
Bukidnon,cpi_food_non-alcoholic_beverages,100.0,102.05,102.508333333333,107.283333333333,113.425,..,PH101300000
Bukidnon,cpi_alcoholic_beverages_tobacco,100.0,106.725,113.441666666667,117.216666666667,120.433333333333,..,PH101300000
Bukidnon,cpi_clothing_footwear,100.0,102.733333333333,103.625,104.958333333333,106.175,..,PH101300000
Bukidnon,cpi_housing_water_electricity_gas_other_fuels,100.0,107.041666666667,113.333333333333,115.125,123.566666666667,..,PH101300000
Bukidnon,cpi_furnishings_household_equipment_routine_household_maintenance,100.0,102.65,103.283333333333,104.183333333333,106.641666666667,..,PH101300000
Bukidnon,cpi_health,100.0,104.916666666667,108.95,110.25,111.241666666667,..,PH101300000
Bukidnon,cpi_transport,100.0,100.275,99.1833333333334,107.033333333333,122.725,..,PH101300000
Bukidnon,cpi_information_communication,100.0,99.8416666666667,99.9,100.325,101.5,..,PH101300000
Bukidnon,cpi_recreation_sport_culture,100.0,103.341666666667,104.741666666667,106.05,107.783333333333,..,PH101300000
Bukidnon,cpi_education_services,100.0,101.25,101.908333333333,101.325,101.033333333333,..,PH101300000
Bukidnon,cpi_restaurants_accommodation_services,100.0,106.166666666667,109.358333333333,109.491666666667,110.883333333333,..,PH101300000
Bukidnon,cpi_financial_services,100.0,100.0,100.0,134.5,146.0,..,PH101300000
Bukidnon,cpi_personal_care_miscellaneous_goods_services,100.0,103.958333333333,105.433333333333,106.7,108.775,..,PH101300000
Camiguin,cpi_food_non-alcoholic_beverages,100.0,101.85,102.375,107.991666666667,116.566666666667,..,PH101800000
Camiguin,cpi_alcoholic_beverages_tobacco,100.0,106.3,114.4,118.7,126.366666666667,..,PH101800000
Camiguin,cpi_clothing_footwear,100.0,103.008333333333,104.425,106.791666666667,110.6,..,PH101800000
Camiguin,cpi_housing_water_electricity_gas_other_fuels,100.0,107.333333333333,112.858333333333,112.983333333333,116.833333333333,..,PH101800000
Camiguin,cpi_furnishings_household_equipment_routine_household_maintenance,100.0,102.091666666667,103.175,105.158333333333,107.991666666667,..,PH101800000
Camiguin,cpi_health,100.0,101.575,108.616666666667,115.133333333333,119.041666666667,..,PH101800000
Camiguin,cpi_transport,100.0,101.591666666667,106.325,122.675,139.416666666667,..,PH101800000
Camiguin,cpi_information_communication,100.0,100.0,100.35,101.266666666667,101.375,..,PH101800000
Camiguin,cpi_recreation_sport_culture,100.0,105.45,111.508333333333,114.825,119.933333333333,..,PH101800000
Camiguin,cpi_education_services,100.0,104.225,105.7,111.033333333333,124.366666666667,..,PH101800000
Camiguin,cpi_restaurants_accommodation_services,100.0,103.808333333333,108.45,110.05,119.683333333333,..,PH101800000
Camiguin,cpi_financial_services,100.0,100.0,100.0,100.0,100.0,..,PH101800000
Camiguin,cpi_personal_care_miscellaneous_goods_services,100.0,102.833333333333,104.641666666667,107.35,112.108333333333,..,PH101800000
Lanao del Norte,cpi_food_non-alcoholic_beverages,100.0,100.533333333333,101.041666666667,106.241666666667,110.275,..,PH103500000
Lanao del Norte,cpi_alcoholic_beverages_tobacco,100.0,105.266666666667,120.475,129.65,137.091666666667,..,PH103500000
Lanao del Norte,cpi_clothing_footwear,100.0,101.25,103.258333333333,106.5,110.625,..,PH103500000
Lanao del Norte,cpi_housing_water_electricity_gas_other_fuels,100.0,107.625,114.208333333333,116.583333333333,119.916666666667,..,PH103500000
Lanao del Norte,cpi_furnishings_household_equipment_routine_household_maintenance,100.0,101.883333333333,103.925,107.666666666667,113.125,..,PH103500000
Lanao del Norte,cpi_health,100.0,105.908333333333,109.108333333333,111.733333333333,115.108333333333,..,PH103500000
Lanao del Norte,cpi_transport,100.0,100.058333333333,102.575,116.541666666667,135.683333333333,..,PH103500000
Lanao del Norte,cpi_information_communication,100.0,100.375,100.575,100.691666666667,100.9,..,PH103500000
Lanao del Norte,cpi_recreation_sport_culture,100.0,104.908333333333,109.375,111.55,113.566666666667,..,PH103500000
Lanao del Norte,cpi_education_services,100.0,103.683333333333,106.058333333333,105.941666666667,106.0,..,PH103500000
Lanao del Norte,cpi_restaurants_accommodation_services,100.0,103.933333333333,108.933333333333,116.108333333333,118.558333333333,..,PH103500000
Lanao del Norte,cpi_financial_services,100.0,100.0,100.0,134.5,146.0,..,PH103500000
Lanao del Norte,cpi_personal_care_miscellaneous_goods_services,100.0,102.6,105.508333333333,109.025,111.166666666667,..,PH103500000
Misamis Occidental,cpi_food_non-alcoholic_beverages,100.0,101.55,102.133333333333,108.475,115.075,..,PH104200000
Misamis Occidental,cpi_alcoholic_beverages_tobacco,100.0,108.875,129.091666666667,146.1,155.766666666667,..,PH104200000
Misamis Occidental,cpi_clothing_footwear,100.0,101.041666666667,103.5,105.033333333333,108.95,..,PH104200000
Misamis Occidental,cpi_housing_water_electricity_gas_other_fuels,100.0,106.791666666667,110.608333333333,112.15,118.508333333333,..,PH104200000
Misamis Occidental,cpi_furnishings_household_equipment_routine_household_maintenance,100.0,101.8,103.283333333333,105.441666666667,109.425,..,PH104200000
Misamis Occidental,cpi_health,100.0,105.891666666667,110.366666666667,114.058333333333,118.633333333333,..,PH104200000
Misamis Occidental,cpi_transport,100.0,100.541666666667,104.766666666667,117.925,134.825,..,PH104200000
Misamis Occidental,cpi_information_communication,100.0,100.3,100.258333333333,104.441666666667,110.341666666667,..,PH104200000
Misamis Occidental,cpi_recreation_sport_culture,100.0,105.008333333333,103.833333333333,101.658333333333,102.966666666667,..,PH104200000
Misamis Occidental,cpi_education_services,100.0,101.391666666667,102.016666666667,103.233333333333,105.1,..,PH104200000
Misamis Occidental,cpi_restaurants_accommodation_services,100.0,105.35,111.916666666667,114.458333333333,118.208333333333,..,PH104200000
Misamis Occidental,cpi_financial_services,100.0,100.0,100.0,134.5,146.0,..,PH104200000
Misamis Occidental,cpi_personal_care_miscellaneous_goods_services,100.0,102.0,105.366666666667,108.666666666667,111.333333333333,..,PH104200000
Misamis Oriental,cpi_food_non-alcoholic_beverages,100.0,102.691666666667,103.491666666667,108.958333333333,116.1,..,PH104300000
Misamis Oriental,cpi_alcoholic_beverages_tobacco,100.0,105.833333333333,113.008333333333,119.3,124.325,..,PH104300000
Misamis Oriental,cpi_clothing_footwear,100.0,103.308333333333,104.225,105.916666666667,109.441666666667,..,PH104300000
Misamis Oriental,cpi_housing_water_electricity_gas_other_fuels,100.0,105.083333333333,110.525,112.033333333333,118.416666666667,..,PH104300000
Misamis Oriental,cpi_furnishings_household_equipment_routine_household_maintenance,100.0,102.833333333333,103.741666666667,105.591666666667,110.666666666667,..,PH104300000
Misamis Oriental,cpi_health,100.0,102.816666666667,105.058333333333,106.575,109.825,..,PH104300000
Misamis Oriental,cpi_transport,100.0,100.433333333333,103.841666666667,116.533333333333,129.916666666667,..,PH104300000
Misamis Oriental,cpi_information_communication,100.0,101.1,101.1,101.1,102.058333333333,..,PH104300000
Misamis Oriental,cpi_recreation_sport_culture,100.0,106.366666666667,107.008333333333,106.45,108.058333333333,..,PH104300000
Misamis Oriental,cpi_education_services,100.0,101.308333333333,102.233333333333,102.1,102.85,..,PH104300000
Misamis Oriental,cpi_restaurants_accommodation_services,100.0,114.85,118.325,123.108333333333,124.633333333333,..,PH104300000
Misamis Oriental,cpi_financial_services,100.0,100.0,100.0,134.35,145.8,..,PH104300000
Misamis Oriental,cpi_personal_care_miscellaneous_goods_services,100.0,103.641666666667,105.933333333333,108.508333333333,112.125,..,PH104300000
Davao del Norte,cpi_food_non-alcoholic_beverages,100.0,100.308333333333,103.175,105.133333333333,110.008333333333,..,PH112300000
Davao del Norte,cpi_alcoholic_beverages_tobacco,100.0,107.825,128.525,142.416666666667,154.158333333333,..,PH112300000
Davao del Norte,cpi_clothing_footwear,100.0,101.983333333333,103.45,105.441666666667,107.15,..,PH112300000
Davao del Norte,cpi_housing_water_electricity_gas_other_fuels,100.0,101.266666666667,101.941666666667,108.241666666667,118.875,..,PH112300000
Davao del Norte,cpi_furnishings_household_equipment_routine_household_maintenance,100.0,103.283333333333,106.691666666667,108.6,110.95,..,PH112300000
Davao del Norte,cpi_health,100.0,107.891666666667,112.616666666667,114.6,121.508333333333,..,PH112300000
Davao del Norte,cpi_transport,100.0,101.15,103.783333333333,114.641666666667,128.066666666667,..,PH112300000
Davao del Norte,cpi_information_communication,100.0,100.158333333333,100.308333333333,100.675,101.066666666667,..,PH112300000
Davao del Norte,cpi_recreation_sport_culture,100.0,102.841666666667,104.758333333333,105.725,108.075,..,PH112300000
Davao del Norte,cpi_education_services,100.0,101.908333333333,103.85,104.3,105.883333333333,..,PH112300000
Davao del Norte,cpi_restaurants_accommodation_services,100.0,102.9,103.8,103.8,104.175,..,PH112300000
Davao del Norte,cpi_financial_services,100.0,100.0,100.0,134.125,145.5,..,PH112300000
Davao del Norte,cpi_personal_care_miscellaneous_goods_services,100.0,103.491666666667,105.658333333333,108.241666666667,111.525,..,PH112300000
Davao del Sur,cpi_food_non-alcoholic_beverages,100.0,100.175,101.041666666667,106.291666666667,117.375,..,PH112400000
Davao del Sur,cpi_alcoholic_beverages_tobacco,100.0,109.35,122.5,129.808333333333,140.925,..,PH112400000
Davao del Sur,cpi_clothing_footwear,100.0,102.65,106.225,106.766666666667,107.983333333333,..,PH112400000
Davao del Sur,cpi_housing_water_electricity_gas_other_fuels,100.0,105.725,107.808333333333,110.383333333333,117.033333333333,..,PH112400000
Davao del Sur,cpi_furnishings_household_equipment_routine_household_maintenance,100.0,103.575,107.541666666667,109.658333333333,111.016666666667,..,PH112400000
Davao del Sur,cpi_health,100.0,105.166666666667,107.741666666667,111.666666666667,116.125,..,PH112400000
Davao del Sur,cpi_transport,100.0,101.958333333333,99.2166666666667,110.225,129.875,..,PH112400000
Davao del Sur,cpi_information_communication,100.0,104.783333333333,105.7,106.341666666667,107.275,..,PH112400000
Davao del Sur,cpi_recreation_sport_culture,100.0,104.941666666667,106.291666666667,106.55,108.983333333333,..,PH112400000
Davao del Sur,cpi_education_services,100.0,102.9,103.9,103.9,104.025,..,PH112400000
Davao del Sur,cpi_restaurants_accommodation_services,100.0,104.55,105.6,106.2,108.375,..,PH112400000
Davao del Sur,cpi_financial_services,100.0,100.0,100.0,134.425,145.9,..,PH112400000
Davao del Sur,cpi_personal_care_miscellaneous_goods_services,100.0,104.441666666667,107.125,108.766666666667,110.625,..,PH112400000
Davao Oriental,cpi_food_non-alcoholic_beverages,100.0,98.2,99.0833333333333,106.591666666667,113.575,..,PH112500000
Davao Oriental,cpi_alcoholic_beverages_tobacco,100.0,103.308333333333,113.95,124.933333333333,136.116666666667,..,PH112500000
Davao Oriental,cpi_clothing_footwear,100.0,104.716666666667,106.008333333333,111.325,116.891666666667,..,PH112500000
Davao Oriental,cpi_housing_water_electricity_gas_other_fuels,100.0,100.366666666667,100.958333333333,107.575,117.408333333333,..,PH112500000
Davao Oriental,cpi_furnishings_household_equipment_routine_household_maintenance,100.0,101.791666666667,104.125,107.858333333333,111.3,..,PH112500000
Davao Oriental,cpi_health,100.0,105.333333333333,107.208333333333,110.033333333333,114.083333333333,..,PH112500000
Davao Oriental,cpi_transport,100.0,100.125,97.3166666666667,105.575,122.125,..,PH112500000
Davao Oriental,cpi_information_communication,100.0,100.408333333333,100.491666666667,102.475,103.4,..,PH112500000
Davao Oriental,cpi_recreation_sport_culture,100.0,109.658333333333,116.583333333333,124.241666666667,130.441666666667,..,PH112500000
Davao Oriental,cpi_education_services,100.0,106.066666666667,109.4,109.4,115.358333333333,..,PH112500000
Davao Oriental,cpi_restaurants_accommodation_services,100.0,103.7,108.975,121.958333333333,129.05,..,PH112500000
Davao Oriental,cpi_financial_services,100.0,100.0,100.0,134.5,146.0,..,PH112500000
Davao Oriental,cpi_personal_care_miscellaneous_goods_services,100.0,104.483333333333,107.666666666667,114.666666666667,121.25,..,PH112500000
Davao de Oro,cpi_food_non-alcoholic_beverages,100.0,100.733333333333,102.35,105.625,114.108333333333,..,PH118200000
Davao de Oro,cpi_alcoholic_beverages_tobacco,100.0,116.95,135.616666666667,145.4,158.558333333333,..,PH118200000
Davao de Oro,cpi_clothing_footwear,100.0,104.941666666667,109.85,111.941666666667,120.616666666667,..,PH118200000
Davao de Oro,cpi_housing_water_electricity_gas_other_fuels,100.0,104.066666666667,105.391666666667,108.175,124.225,..,PH118200000
Davao de Oro,cpi_furnishings_household_equipment_routine_household_maintenance,100.0,104.0,109.45,110.658333333333,119.266666666667,..,PH118200000
Davao de Oro,cpi_health,100.0,103.758333333333,109.725,113.633333333333,119.033333333333,..,PH118200000
Davao de Oro,cpi_transport,100.0,103.025,101.241666666667,110.533333333333,129.425,..,PH118200000
Davao de Oro,cpi_information_communication,100.0,100.458333333333,100.8,100.9,103.691666666667,..,PH118200000
Davao de Oro,cpi_recreation_sport_culture,100.0,105.533333333333,109.916666666667,111.241666666667,120.366666666667,..,PH118200000
Davao de Oro,cpi_education_services,100.0,111.675,115.0,115.0,115.0,..,PH118200000
Davao de Oro,cpi_restaurants_accommodation_services,100.0,104.0,104.0,104.4,111.683333333333,..,PH118200000
Davao de Oro,cpi_financial_services,100.0,100.0,100.0,147.7,163.6,..,PH118200000
Davao de Oro,cpi_personal_care_miscellaneous_goods_services,100.0,104.841666666667,107.383333333333,108.15,115.75,..,PH118200000
Davao Occidental,cpi_food_non-alcoholic_beverages,100.0,102.958333333333,102.358333333333,104.108333333333,109.908333333333,..,PH118600000
Davao Occidental,cpi_alcoholic_beverages_tobacco,100.0,108.175,132.858333333333,146.708333333333,165.575,..,PH118600000
Davao Occidental,cpi_clothing_footwear,100.0,104.125,108.116666666667,109.941666666667,111.191666666667,..,PH118600000
Davao Occidental,cpi_housing_water_electricity_gas_other_fuels,100.0,103.566666666667,115.491666666667,118.175,126.675,..,PH118600000
Davao Occidental,cpi_furnishings_household_equipment_routine_household_maintenance,100.0,104.075,103.933333333333,103.95,107.216666666667,..,PH118600000
Davao Occidental,cpi_health,100.0,101.9,106.9,108.458333333333,111.908333333333,..,PH118600000
Davao Occidental,cpi_transport,100.0,101.483333333333,96.0666666666667,101.791666666667,119.033333333333,..,PH118600000
Davao Occidental,cpi_information_communication,100.0,100.0,100.0,100.0,100.125,..,PH118600000
Davao Occidental,cpi_recreation_sport_culture,100.0,113.441666666667,124.4,124.233333333333,127.441666666667,..,PH118600000
Davao Occidental,cpi_education_services,100.0,105.983333333333,108.9,108.9,108.9,..,PH118600000
Davao Occidental,cpi_restaurants_accommodation_services,100.0,112.833333333333,115.4,115.45,116.625,..,PH118600000
Davao Occidental,cpi_financial_services,100.0,100.0,100.0,136.15,148.2,..,PH118600000
Davao Occidental,cpi_personal_care_miscellaneous_goods_services,100.0,100.4,100.4,100.4,100.4,..,PH118600000
Cotabato,cpi_food_non-alcoholic_beverages,100.0,100.266666666667,103.541666666667,106.625,112.541666666667,..,PH124700000
Cotabato,cpi_alcoholic_beverages_tobacco,100.0,107.466666666667,125.216666666667,141.4,154.583333333333,..,PH124700000
Cotabato,cpi_clothing_footwear,100.0,102.041666666667,104.816666666667,108.675,112.0,..,PH124700000
Cotabato,cpi_housing_water_electricity_gas_other_fuels,100.0,99.325,110.516666666667,115.766666666667,122.516666666667,..,PH124700000
Cotabato,cpi_furnishings_household_equipment_routine_household_maintenance,100.0,104.025,109.866666666667,113.033333333333,117.258333333333,..,PH124700000
Cotabato,cpi_health,100.0,103.208333333333,107.716666666667,115.475,117.358333333333,..,PH124700000
Cotabato,cpi_transport,100.0,100.483333333333,105.275,123.308333333333,141.733333333333,..,PH124700000
Cotabato,cpi_information_communication,100.0,100.25,100.9,102.458333333333,104.091666666667,..,PH124700000
Cotabato,cpi_recreation_sport_culture,100.0,102.216666666667,104.133333333333,104.658333333333,107.758333333333,..,PH124700000
Cotabato,cpi_education_services,100.0,101.241666666667,101.766666666667,101.9,102.816666666667,..,PH124700000
Cotabato,cpi_restaurants_accommodation_services,100.0,104.516666666667,114.508333333333,130.975,132.766666666667,..,PH124700000
Cotabato,cpi_financial_services,100.0,100.0,100.0,134.5,146.0,..,PH124700000
Cotabato,cpi_personal_care_miscellaneous_goods_services,100.0,102.933333333333,106.7,110.1,115.025,..,PH124700000
South Cotabato,cpi_food_non-alcoholic_beverages,100.0,99.6416666666667,101.066666666667,103.0,106.908333333333,..,PH126300000
South Cotabato,cpi_alcoholic_beverages_tobacco,100.0,115.216666666667,135.108333333333,155.316666666667,165.35,..,PH126300000
South Cotabato,cpi_clothing_footwear,100.0,107.158333333333,109.283333333333,111.325,114.35,..,PH126300000
South Cotabato,cpi_housing_water_electricity_gas_other_fuels,100.0,103.35,104.125,109.058333333333,117.975,..,PH126300000
South Cotabato,cpi_furnishings_household_equipment_routine_household_maintenance,100.0,107.158333333333,110.5,113.183333333333,116.991666666667,..,PH126300000
South Cotabato,cpi_health,100.0,114.558333333333,119.383333333333,131.125,134.908333333333,..,PH126300000
South Cotabato,cpi_transport,100.0,100.316666666667,97.25,113.291666666667,128.566666666667,..,PH126300000
South Cotabato,cpi_information_communication,100.0,101.5,101.5,101.533333333333,101.7,..,PH126300000
South Cotabato,cpi_recreation_sport_culture,100.0,105.166666666667,107.05,107.025,109.333333333333,..,PH126300000
South Cotabato,cpi_education_services,100.0,103.341666666667,107.133333333333,111.2,111.866666666667,..,PH126300000
South Cotabato,cpi_restaurants_accommodation_services,100.0,107.158333333333,108.316666666667,121.491666666667,128.758333333333,..,PH126300000
South Cotabato,cpi_financial_services,100.0,100.0,100.0,134.05,145.4,..,PH126300000
South Cotabato,cpi_personal_care_miscellaneous_goods_services,100.0,105.633333333333,107.991666666667,111.766666666667,114.866666666667,..,PH126300000
Sultan Kudarat,cpi_food_non-alcoholic_beverages,100.0,100.366666666667,100.775,103.233333333333,108.233333333333,..,PH126500000
Sultan Kudarat,cpi_alcoholic_beverages_tobacco,100.0,117.133333333333,140.141666666667,160.666666666667,174.35,..,PH126500000
Sultan Kudarat,cpi_clothing_footwear,100.0,104.908333333333,107.241666666667,109.758333333333,112.525,..,PH126500000
Sultan Kudarat,cpi_housing_water_electricity_gas_other_fuels,100.0,101.3,103.641666666667,105.841666666667,111.4,..,PH126500000
Sultan Kudarat,cpi_furnishings_household_equipment_routine_household_maintenance,100.0,105.416666666667,108.075,110.033333333333,112.866666666667,..,PH126500000
Sultan Kudarat,cpi_health,100.0,107.883333333333,110.716666666667,114.733333333333,117.8,..,PH126500000
Sultan Kudarat,cpi_transport,100.0,104.525,106.5,114.433333333333,127.083333333333,..,PH126500000
Sultan Kudarat,cpi_information_communication,100.0,100.916666666667,101.2,101.55,104.2,..,PH126500000
Sultan Kudarat,cpi_recreation_sport_culture,100.0,107.708333333333,109.183333333333,111.241666666667,115.258333333333,..,PH126500000
Sultan Kudarat,cpi_education_services,100.0,106.141666666667,110.0,110.0,110.466666666667,..,PH126500000
Sultan Kudarat,cpi_restaurants_accommodation_services,100.0,109.0,118.408333333333,120.291666666667,122.966666666667,..,PH126500000
Sultan Kudarat,cpi_financial_services,100.0,100.0,100.0,132.7,143.6,..,PH126500000
Sultan Kudarat,cpi_personal_care_miscellaneous_goods_services,100.0,105.216666666667,110.35,113.291666666667,115.85,..,PH126500000
Sarangani,cpi_food_non-alcoholic_beverages,100.0,99.3833333333333,102.875,108.55,116.091666666667,..,PH128000000
Sarangani,cpi_alcoholic_beverages_tobacco,100.0,123.425,148.808333333333,164.083333333333,179.508333333333,..,PH128000000
Sarangani,cpi_clothing_footwear,100.0,106.233333333333,112.341666666667,114.558333333333,117.233333333333,..,PH128000000
Sarangani,cpi_housing_water_electricity_gas_other_fuels,100.0,105.266666666667,111.458333333333,113.075,118.091666666667,..,PH128000000
Sarangani,cpi_furnishings_household_equipment_routine_household_maintenance,100.0,105.95,109.683333333333,111.208333333333,113.808333333333,..,PH128000000
Sarangani,cpi_health,100.0,104.208333333333,107.491666666667,109.766666666667,112.2,..,PH128000000
Sarangani,cpi_transport,100.0,108.616666666667,107.25,131.75,145.966666666667,..,PH128000000
Sarangani,cpi_information_communication,100.0,103.416666666667,105.141666666667,105.875,106.85,..,PH128000000
Sarangani,cpi_recreation_sport_culture,100.0,109.708333333333,115.033333333333,115.733333333333,118.733333333333,..,PH128000000
Sarangani,cpi_education_services,100.0,113.358333333333,122.9,122.9,122.9,..,PH128000000
Sarangani,cpi_restaurants_accommodation_services,100.0,101.45,104.95,106.858333333333,108.916666666667,..,PH128000000
Sarangani,cpi_financial_services,100.0,100.0,100.0,147.7,163.6,..,PH128000000
Sarangani,cpi_personal_care_miscellaneous_goods_services,100.0,103.208333333333,106.575,109.075,112.05,..,PH128000000
Basilan,cpi_food_non-alcoholic_beverages,100.0,112.958333333333,117.825,120.475,121.383333333333,..,PH150700000
Basilan,cpi_alcoholic_beverages_tobacco,100.0,114.041666666667,128.633333333333,134.0,135.6,..,PH150700000
Basilan,cpi_clothing_footwear,100.0,105.05,107.208333333333,107.941666666667,108.558333333333,..,PH150700000
Basilan,cpi_housing_water_electricity_gas_other_fuels,100.0,101.358333333333,102.9,97.5833333333333,103.825,..,PH150700000
Basilan,cpi_furnishings_household_equipment_routine_household_maintenance,100.0,101.875,104.5,108.516666666667,110.45,..,PH150700000
Basilan,cpi_health,100.0,102.216666666667,103.875,105.533333333333,105.508333333333,..,PH150700000
Basilan,cpi_transport,100.0,101.675,99.8166666666667,114.983333333333,126.833333333333,..,PH150700000
Basilan,cpi_information_communication,100.0,101.4,101.4,101.4,101.4,..,PH150700000
Basilan,cpi_recreation_sport_culture,100.0,104.266666666667,108.283333333333,114.1,115.016666666667,..,PH150700000
Basilan,cpi_education_services,100.0,110.75,126.466666666667,136.4,136.4,..,PH150700000
Basilan,cpi_restaurants_accommodation_services,100.0,124.583333333333,128.2,128.2,134.366666666667,..,PH150700000
Basilan,cpi_financial_services,100.0,100.0,100.0,147.7,163.6,..,PH150700000
Basilan,cpi_personal_care_miscellaneous_goods_services,100.0,100.891666666667,101.316666666667,104.266666666667,104.35,..,PH150700000
